clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_2_38_signer_WHAT_1,YES GOOD WHAT WATCH NS_SALLY READY PT_DEM3 FINISH PT_PRO1PL,YES(0.75) GOOD(0.65) WHAT(0.64) WATCH(0.60) NS_SALLY(0.59) READY(0.55) PT_DEM3(0.49) FINISH(0.48) PT_PRO1PL(0.47),WHAT,False
video_2_47_signer_WHAT_1,YES WATCH NS_SALLY GOOD WHAT PT_PRO1PL READY LOOK,YES(0.80) WATCH(0.73) NS_SALLY(0.66) GOOD(0.57) WHAT(0.54) PT_PRO1PL(0.52) READY(0.49) LOOK(0.46),WHAT,False
video_2_49_signer_WHAT_1,NS_SALLY YES WATCH WHAT LOOK GOOD PT_PRO1PL PT_DEM3,NS_SALLY(0.88) YES(0.78) WATCH(0.70) WHAT(0.58) LOOK(0.56) GOOD(0.53) PT_PRO1PL(0.52) PT_DEM3(0.49),WHAT,False
video_2_63_signer_WHAT_1,BYE HELLO,BYE(0.96) HELLO(0.61),WHAT,False
video_2_64_signer_WHAT_1,YES NS_POSSUM,YES(0.88) NS_POSSUM(0.52),WHAT,False
video_2_72_signer_WHAT_1,BYE EVERYONE HELLO NS_POSSUM,BYE(0.99) EVERYONE(0.95) HELLO(0.84) NS_POSSUM(0.60),WHAT,False
video_2_76_signer_WHAT_1,YES KNOW NS_POSSUM,YES(0.85) KNOW(0.62) NS_POSSUM(0.51),WHAT,False
video_2_113_signer_WHAT_1,BYE LOOK,BYE(0.76) LOOK(0.65),WHAT,False
video_3_104_signer_WHAT_1,YES GOOD WHAT PT_DEM3 GREAT READY,YES(0.76) GOOD(0.76) WHAT(0.55) PT_DEM3(0.54) GREAT(0.50) READY(0.47),WHAT,False
video_4_17_signer_WHAT_1,YES GOOD PT_DEM3 WHAT RIGHT LOOK GREAT,YES(0.89) GOOD(0.79) PT_DEM3(0.60) WHAT(0.59) RIGHT(0.56) LOOK(0.56) GREAT(0.55),WHAT,False
video_5_55_signer_WHAT_1,YES GOOD WHAT PT_DEM3 KNOW,YES(0.82) GOOD(0.67) WHAT(0.55) PT_DEM3(0.51) KNOW(0.45),WHAT,False
video_6_42_signer_WHAT_1,YES GOOD WHAT PT_DEM3 READY WATCH,YES(0.79) GOOD(0.72) WHAT(0.60) PT_DEM3(0.50) READY(0.48) WATCH(0.46),WHAT,False
video_7_14_signer_WHAT_1,GOOD YES READY WHAT PT_DEM3 FINISH,GOOD(0.77) YES(0.74) READY(0.55) WHAT(0.53) PT_DEM3(0.51) FINISH(0.46),WHAT,False
video_7_40_signer_WHAT_1,YES GOOD READY WHAT FINISH PT_PRO1PL PT_DEM3,YES(0.76) GOOD(0.68) READY(0.61) WHAT(0.57) FINISH(0.55) PT_PRO1PL(0.51) PT_DEM3(0.48),WHAT,False
video_7_82_signer_WHAT_1,YES GOOD READY PT_PRO1PL GREAT PT_DEM3 WHAT,YES(0.73) GOOD(0.71) READY(0.65) PT_PRO1PL(0.53) GREAT(0.49) PT_DEM3(0.47) WHAT(0.47),WHAT,False
video_7_89_signer_WHAT_1,GOOD YES FINISH PT_PRO1 READY MAKE KNOW WHAT PT_DEM3 GO,GOOD(0.70) YES(0.61) FINISH(0.61) PT_PRO1(0.60) READY(0.56) MAKE(0.56) KNOW(0.55) WHAT(0.55) PT_DEM3(0.50) GO(0.50),WHAT,False
video_9_24_signer_WHAT_1,YES GOOD KNOW RIGHT PT_DEM3 WHAT GREAT PT_PRO1,YES(0.81) GOOD(0.65) KNOW(0.58) RIGHT(0.55) PT_DEM3(0.54) WHAT(0.51) GREAT(0.47) PT_PRO1(0.46),WHAT,False
video_10_20_signer_WHAT_1,WATCH YES FINISH PT_PRO1PL READY BYE GO ALRIGHT LOOK GOOD OKAY,WATCH(0.76) YES(0.75) FINISH(0.71) PT_PRO1PL(0.70) READY(0.68) BYE(0.62) GO(0.58) ALRIGHT(0.58) LOOK(0.53) GOOD(0.49) OKAY(0.46),WHAT,False
video_10_31_signer_WHAT_1,BYE TIME READY GO PT_PRO1PL FINISH YES GOOD PT_PRO2 WATCH KNOW,BYE(0.83) TIME(0.81) READY(0.69) GO(0.66) PT_PRO1PL(0.64) FINISH(0.64) YES(0.56) GOOD(0.52) PT_PRO2(0.50) WATCH(0.49) KNOW(0.46),WHAT,False
video_10_43_signer_WHAT_1,NS_SALLY READY YES WHAT GOOD PT_PRO1 PT_PRO1PL FINISH PT_DEM3 ONE GO NOW KNOW,NS_SALLY(0.82) READY(0.62) YES(0.61) WHAT(0.60) GOOD(0.60) PT_PRO1(0.57) PT_PRO1PL(0.56) FINISH(0.54) PT_DEM3(0.50) ONE(0.50) GO(0.50) NOW(0.49) KNOW(0.47),WHAT,False
video_10_51_signer_WHAT_1,YES KNOW GREAT PT_DEM3 NS_POSSUM GOOD LOOK,YES(0.88) KNOW(0.60) GREAT(0.59) PT_DEM3(0.52) NS_POSSUM(0.51) GOOD(0.51) LOOK(0.47),WHAT,False
video_11_72_signer_WHAT_1,FINISH GOOD READY NOW PT_PRO1PL GO WHAT YES MAKE TIME PT_PRO1 PT_DEM3 PT_PRO2,FINISH(0.76) GOOD(0.75) READY(0.73) NOW(0.72) PT_PRO1PL(0.61) GO(0.59) WHAT(0.55) YES(0.54) MAKE(0.53) TIME(0.50) PT_PRO1(0.49) PT_DEM3(0.46) PT_PRO2(0.46),WHAT,False
video_11_83_signer_WHAT_1,YES READY GOOD WHAT GREAT FINISH PT_PRO1PL NEXT PT_DEM3 LOOK GO NOW,YES(0.70) READY(0.69) GOOD(0.63) WHAT(0.58) GREAT(0.55) FINISH(0.54) PT_PRO1PL(0.52) NEXT(0.51) PT_DEM3(0.50) LOOK(0.48) GO(0.47) NOW(0.46),WHAT,False
video_13_100_signer_WHAT_1,NS_SALLY LOOK YES BYE PT_PRO1PL OKAY,NS_SALLY(0.82) LOOK(0.77) YES(0.61) BYE(0.56) PT_PRO1PL(0.50) OKAY(0.45),WHAT,False
video_16_155_signer_WHAT_1,GOOD YES READY PT_DEM3 WHAT RIGHT GREAT,GOOD(0.81) YES(0.75) READY(0.61) PT_DEM3(0.60) WHAT(0.60) RIGHT(0.55) GREAT(0.53),WHAT,False
video_17_28_signer_WHAT_1,READY YES PT_PRO1PL FINISH GOOD GO WHAT LOOK,READY(0.74) YES(0.71) PT_PRO1PL(0.66) FINISH(0.66) GOOD(0.60) GO(0.55) WHAT(0.54) LOOK(0.46),WHAT,False
video_17_80_signer_WHAT_1,YES GOOD GREAT PT_DEM3 RIGHT WHAT,YES(0.86) GOOD(0.70) GREAT(0.62) PT_DEM3(0.62) RIGHT(0.60) WHAT(0.53),WHAT,False
video_18_27_signer_WHAT_1,YES KNOW GREAT PT_DEM3 GOOD RIGHT,YES(0.86) KNOW(0.66) GREAT(0.60) PT_DEM3(0.57) GOOD(0.55) RIGHT(0.53),WHAT,False
video_18_138_signer_WHAT_1,READY YES PT_PRO1PL GOOD GO KNOW FINISH PT_PRO1 WATCH NOW,READY(0.69) YES(0.67) PT_PRO1PL(0.63) GOOD(0.60) GO(0.59) KNOW(0.55) FINISH(0.49) PT_PRO1(0.49) WATCH(0.48) NOW(0.46),WHAT,False
video_1_82_signer_GOOD_1,YES GOOD WATCH WHAT PT_DEM3 RIGHT GREAT,YES(0.85) GOOD(0.67) WATCH(0.61) WHAT(0.55) PT_DEM3(0.55) RIGHT(0.51) GREAT(0.51),GOOD,False
video_2_57_signer_GOOD_1,GOOD YES GO READY PT_PRO1PL ALL GREAT NOW OKAY PT_DEM3,GOOD(0.68) YES(0.65) GO(0.64) READY(0.60) PT_PRO1PL(0.55) ALL(0.51) GREAT(0.51) NOW(0.47) OKAY(0.47) PT_DEM3(0.46),GOOD,False
video_3_26_signer_GOOD_1,GOOD YES READY FINISH WATCH PT_PRO1PL PT_DEM3 GO,GOOD(0.71) YES(0.71) READY(0.65) FINISH(0.55) WATCH(0.49) PT_PRO1PL(0.47) PT_DEM3(0.47) GO(0.46),GOOD,False
video_4_12_signer_GOOD_1,GOOD YES READY FINISH PT_DEM3 WHAT,GOOD(0.79) YES(0.64) READY(0.59) FINISH(0.56) PT_DEM3(0.53) WHAT(0.51),GOOD,False
video_5_60_signer_GOOD_1,YES BYE READY PT_PRO1PL,YES(0.79) BYE(0.60) READY(0.54) PT_PRO1PL(0.51),GOOD,False
video_5_91_signer_GOOD_1,GOOD YES WHAT READY PT_DEM3 GREAT FINISH NEXT,GOOD(0.86) YES(0.68) WHAT(0.63) READY(0.59) PT_DEM3(0.58) GREAT(0.51) FINISH(0.47) NEXT(0.47),GOOD,False
video_5_104_signer_GOOD_1,WHAT FINISH NOW READY GOOD ONE PT_DEM3 YES NS_SALLY PT_PRO2 HAVE MAKE PT_PRO1PL NS_POSSUM PT_PRO1 NEED DO LOOK,WHAT(0.71) FINISH(0.65) NOW(0.64) READY(0.62) GOOD(0.62) ONE(0.58) PT_DEM3(0.58) YES(0.54) NS_SALLY(0.53) PT_PRO2(0.53) HAVE(0.52) MAKE(0.52) PT_PRO1PL(0.50) NS_POSSUM(0.48) PT_PRO1(0.47) NEED(0.47) DO(0.47) LOOK(0.46),GOOD,False
video_6_108_signer_GOOD_1,YES GOOD WATCH READY RIGHT PT_DEM3 WHAT FINISH GO,YES(0.70) GOOD(0.64) WATCH(0.62) READY(0.61) RIGHT(0.54) PT_DEM3(0.51) WHAT(0.50) FINISH(0.50) GO(0.45),GOOD,False
video_7_11_signer_GOOD_1,YES GOOD RIGHT KNOW WATCH FINISH PT_DEM3,YES(0.74) GOOD(0.65) RIGHT(0.57) KNOW(0.56) WATCH(0.53) FINISH(0.47) PT_DEM3(0.46),GOOD,False
video_7_45_signer_GOOD_1,YES WHAT GOOD WATCH GREAT PT_DEM3 NS_SALLY PT_PRO1 KNOW,YES(0.77) WHAT(0.61) GOOD(0.59) WATCH(0.56) GREAT(0.56) PT_DEM3(0.54) NS_SALLY(0.53) PT_PRO1(0.51) KNOW(0.49),GOOD,False
video_7_83_signer_GOOD_1,YES GOOD PT_DEM3 GREAT WHAT KNOW LOOK NS_POSSUM,YES(0.73) GOOD(0.61) PT_DEM3(0.54) GREAT(0.53) WHAT(0.51) KNOW(0.48) LOOK(0.48) NS_POSSUM(0.45),GOOD,False
video_9_93_signer_GOOD_1,YES GOOD FINISH MAKE WHAT PT_PRO1 READY PT_DEM3 PT_PRO1PL CAN RIGHT GO KNOW,YES(0.66) GOOD(0.63) FINISH(0.57) MAKE(0.53) WHAT(0.52) PT_PRO1(0.52) READY(0.51) PT_DEM3(0.50) PT_PRO1PL(0.50) CAN(0.47) RIGHT(0.46) GO(0.45) KNOW(0.45),GOOD,False
video_11_46_signer_GOOD_1,GOOD READY NOW FINISH ALL GO WHAT PT_PRO1PL YES PT_DEM3,GOOD(0.78) READY(0.77) NOW(0.71) FINISH(0.64) ALL(0.63) GO(0.57) WHAT(0.57) PT_PRO1PL(0.55) YES(0.51) PT_DEM3(0.50),GOOD,False
video_11_112_signer_GOOD_1,GOOD YES READY PT_DEM3 FINISH WHAT GREAT NOW,GOOD(0.83) YES(0.65) READY(0.62) PT_DEM3(0.58) FINISH(0.57) WHAT(0.52) GREAT(0.51) NOW(0.46),GOOD,False
video_13_103_signer_GOOD_1,NS_SALLY YES WHAT PT_DEM3 GOOD LOOK FINISH GREAT READY PT_PRO1PL ONE,NS_SALLY(0.76) YES(0.63) WHAT(0.62) PT_DEM3(0.62) GOOD(0.55) LOOK(0.55) FINISH(0.54) GREAT(0.53) READY(0.49) PT_PRO1PL(0.46) ONE(0.45),GOOD,False
video_13_148_signer_GOOD_1,BYE OKAY PT_PRO1PL GO YES,BYE(0.95) OKAY(0.75) PT_PRO1PL(0.62) GO(0.58) YES(0.51),GOOD,False
video_14_32_signer_GOOD_1,LOOK,LOOK(0.97),GOOD,False
video_15_29_signer_GOOD_1,BYE HELLO NS_POSSUM,BYE(0.96) HELLO(0.84) NS_POSSUM(0.73),GOOD,False
video_15_75_signer_GOOD_1,NS_SALLY YES WHAT LOOK PT_DEM3 ONE READY PT_PRO1PL,NS_SALLY(0.92) YES(0.63) WHAT(0.63) LOOK(0.60) PT_DEM3(0.58) ONE(0.57) READY(0.56) PT_PRO1PL(0.45),GOOD,False
video_17_8_signer_GOOD_1,TIME READY FINISH GOOD PT_PRO1PL YES GO NOW WATCH MAKE WHAT PT_PRO2 BYE,TIME(0.79) READY(0.76) FINISH(0.72) GOOD(0.66) PT_PRO1PL(0.63) YES(0.63) GO(0.62) NOW(0.62) WATCH(0.61) MAKE(0.55) WHAT(0.49) PT_PRO2(0.45) BYE(0.45),GOOD,False
video_40_153_signer_TIME_1,TIME GO FINISH PT_PRO1PL READY YES BYE GOOD PT_PRO2 KNOW LOOK WATCH NOW PT_PRO1 NS_AMANDA,TIME(0.69) GO(0.63) FINISH(0.63) PT_PRO1PL(0.58) READY(0.58) YES(0.58) BYE(0.57) GOOD(0.53) PT_PRO2(0.52) KNOW(0.50) LOOK(0.48) WATCH(0.48) NOW(0.48) PT_PRO1(0.46) NS_AMANDA(0.46),TIME,False
video_41_205_signer_TIME_1,BYE HELLO EVERYONE,BYE(0.97) HELLO(0.53) EVERYONE(0.48),TIME,False
video_41_206_signer_TIME_1,YES LOOK GO KNOW PT_PRO1PL FINISH,YES(0.64) LOOK(0.62) GO(0.60) KNOW(0.60) PT_PRO1PL(0.56) FINISH(0.49),TIME,False
video_42_139_signer_TIME_1,BYE GO YES PT_PRO1PL WATCH LOOK READY KNOW OKAY FINISH,BYE(0.85) GO(0.67) YES(0.62) PT_PRO1PL(0.61) WATCH(0.58) LOOK(0.53) READY(0.51) KNOW(0.49) OKAY(0.47) FINISH(0.46),TIME,False
video_44_33_signer_TIME_1,BYE EVERYONE READY PT_PRO1PL GO,BYE(0.91) EVERYONE(0.63) READY(0.58) PT_PRO1PL(0.56) GO(0.46),TIME,False
video_44_48_signer_TIME_1,BYE WATCH YES PT_PRO1PL READY GO LOOK,BYE(0.85) WATCH(0.83) YES(0.77) PT_PRO1PL(0.71) READY(0.61) GO(0.55) LOOK(0.46),TIME,False
video_1_81_signer_GO_1,YES GREAT RIGHT NS_POSSUM LOOK GO PT_DEM3,YES(0.82) GREAT(0.71) RIGHT(0.63) NS_POSSUM(0.57) LOOK(0.50) GO(0.50) PT_DEM3(0.48),GO,False
video_2_37_signer_GO_1,BYE EVERYONE HELLO NS_POSSUM,BYE(0.99) EVERYONE(0.92) HELLO(0.70) NS_POSSUM(0.57),GO,False
video_2_45_signer_GO_1,BYE LOOK,BYE(0.86) LOOK(0.62),GO,False
video_2_106_signer_GO_1,BYE YES WATCH PT_PRO1PL GO KNOW OKAY,BYE(0.88) YES(0.61) WATCH(0.58) PT_PRO1PL(0.58) GO(0.53) KNOW(0.49) OKAY(0.46),GO,False
video_2_116_signer_GO_1,NS_AMANDA BYE KNOW GO PT_PRO1 FINISH CAN LOOK MAKE TIME PT_PRO2,NS_AMANDA(0.74) BYE(0.71) KNOW(0.61) GO(0.59) PT_PRO1(0.57) FINISH(0.51) CAN(0.49) LOOK(0.49) MAKE(0.47) TIME(0.46) PT_PRO2(0.46),GO,False
video_3_21_signer_GO_1,YES GO KNOW LOOK RIGHT PT_PRO1PL GREAT,YES(0.78) GO(0.62) KNOW(0.54) LOOK(0.53) RIGHT(0.52) PT_PRO1PL(0.52) GREAT(0.50),GO,False
video_3_101_signer_GO_1,BYE GO PT_PRO1PL YES KNOW READY GOOD OKAY NS_POSSUM,BYE(0.72) GO(0.65) PT_PRO1PL(0.62) YES(0.59) KNOW(0.55) READY(0.55) GOOD(0.47) OKAY(0.46) NS_POSSUM(0.46),GO,False
video_3_122_signer_GO_1,YES WATCH GOOD KNOW RIGHT PT_DEM3,YES(0.82) WATCH(0.69) GOOD(0.63) KNOW(0.50) RIGHT(0.48) PT_DEM3(0.48),GO,False
video_4_60_signer_GO_1,YES LOOK GREAT PT_DEM3 GOOD RIGHT,YES(0.86) LOOK(0.61) GREAT(0.56) PT_DEM3(0.54) GOOD(0.54) RIGHT(0.53),GO,False
video_4_63_signer_GO_1,BYE GO YES KNOW PT_PRO1PL OKAY LOOK EVERYONE NS_POSSUM,BYE(0.75) GO(0.69) YES(0.68) KNOW(0.57) PT_PRO1PL(0.57) OKAY(0.51) LOOK(0.51) EVERYONE(0.47) NS_POSSUM(0.45),GO,False
video_5_38_signer_GO_1,YES GOOD GO WATCH KNOW PT_PRO1PL READY,YES(0.76) GOOD(0.61) GO(0.56) WATCH(0.54) KNOW(0.52) PT_PRO1PL(0.49) READY(0.46),GO,False
video_5_73_signer_GO_1,BYE PT_PRO1PL NS_POSSUM GO EVERYONE READY,BYE(0.73) PT_PRO1PL(0.62) NS_POSSUM(0.51) GO(0.49) EVERYONE(0.49) READY(0.47),GO,False
video_5_99_signer_GO_1,YES READY GO GOOD PT_PRO1PL,YES(0.75) READY(0.50) GO(0.48) GOOD(0.47) PT_PRO1PL(0.47),GO,False
video_7_27_signer_GO_1,GO YES NS_POSSUM PT_PRO1PL GOOD KNOW OKAY,GO(0.66) YES(0.64) NS_POSSUM(0.57) PT_PRO1PL(0.56) GOOD(0.53) KNOW(0.51) OKAY(0.48),GO,False
video_8_55_signer_GO_1,NS_SALLY FINISH YES PT_PRO1PL READY WHAT LOOK PT_DEM3 GOOD GO,NS_SALLY(0.71) FINISH(0.62) YES(0.60) PT_PRO1PL(0.57) READY(0.54) WHAT(0.54) LOOK(0.53) PT_DEM3(0.51) GOOD(0.51) GO(0.50),GO,False
video_9_38_signer_GO_1,YES GO OKAY BYE PT_PRO1PL GOOD NS_POSSUM,YES(0.67) GO(0.64) OKAY(0.60) BYE(0.58) PT_PRO1PL(0.56) GOOD(0.50) NS_POSSUM(0.46),GO,False
video_11_17_signer_GO_1,GO NS_POSSUM PT_PRO1PL KNOW BYE YES,GO(0.63) NS_POSSUM(0.58) PT_PRO1PL(0.57) KNOW(0.54) BYE(0.52) YES(0.49),GO,False
video_11_29_signer_GO_1,BYE NS_POSSUM PT_PRO1PL HELLO EVERYONE GO READY,BYE(0.95) NS_POSSUM(0.60) PT_PRO1PL(0.58) HELLO(0.57) EVERYONE(0.49) GO(0.48) READY(0.46),GO,False
video_11_34_signer_GO_1,BYE EVERYONE HELLO PT_PRO1PL YES,BYE(0.88) EVERYONE(0.81) HELLO(0.71) PT_PRO1PL(0.55) YES(0.52),GO,False
video_11_54_signer_GO_1,FINISH READY KNOW GO PT_PRO1 NOW PT_POSS1 PT_PRO1PL GREAT YES PT_DEM3 GOOD,FINISH(0.68) READY(0.62) KNOW(0.58) GO(0.56) PT_PRO1(0.55) NOW(0.55) PT_POSS1(0.54) PT_PRO1PL(0.54) GREAT(0.53) YES(0.51) PT_DEM3(0.48) GOOD(0.48),GO,False
video_12_8_signer_GO_1,FINISH KNOW YES GOOD GO PT_PRO1 NOW CAN READY PT_PRO1PL THINK PT_PRO2 PT_DEM3 TIME PT_POSS1 NS_POSSUM RIGHT,FINISH(0.62) KNOW(0.62) YES(0.61) GOOD(0.60) GO(0.59) PT_PRO1(0.59) NOW(0.58) CAN(0.53) READY(0.53) PT_PRO1PL(0.53) THINK(0.52) PT_PRO2(0.52) PT_DEM3(0.50) TIME(0.49) PT_POSS1(0.48) NS_POSSUM(0.47) RIGHT(0.47),GO,False
video_12_16_signer_GO_1,TIME READY FINISH BYE GO PT_PRO2 PT_PRO1PL YES NOW WATCH GOOD KNOW,TIME(0.79) READY(0.69) FINISH(0.69) BYE(0.68) GO(0.66) PT_PRO2(0.63) PT_PRO1PL(0.62) YES(0.52) NOW(0.52) WATCH(0.51) GOOD(0.48) KNOW(0.48),GO,False
video_12_24_signer_GO_1,GOOD YES READY PT_DEM3 FINISH GREAT WHAT,GOOD(0.79) YES(0.68) READY(0.56) PT_DEM3(0.55) FINISH(0.53) GREAT(0.51) WHAT(0.49),GO,False
video_12_29_signer_GO_1,BYE GO NS_POSSUM EVERYONE PT_PRO1PL,BYE(0.86) GO(0.52) NS_POSSUM(0.49) EVERYONE(0.48) PT_PRO1PL(0.47),GO,False
video_12_93_signer_GO_1,BYE PT_PRO1PL YES GO,BYE(0.95) PT_PRO1PL(0.57) YES(0.52) GO(0.48),GO,False
video_12_94_signer_GO_1,YES RIGHT GO GREAT GOOD PT_DEM3 KNOW WATCH PT_PRO1PL FINISH,YES(0.70) RIGHT(0.57) GO(0.54) GREAT(0.54) GOOD(0.53) PT_DEM3(0.50) KNOW(0.50) WATCH(0.49) PT_PRO1PL(0.47) FINISH(0.47),GO,False
video_13_34_signer_GO_1,GOOD YES READY FINISH PT_DEM3 GREAT WHAT,GOOD(0.81) YES(0.69) READY(0.67) FINISH(0.60) PT_DEM3(0.57) GREAT(0.56) WHAT(0.55),GO,False
video_13_132_signer_GO_1,BYE EVERYONE PT_PRO1PL HELLO OK,BYE(0.99) EVERYONE(0.65) PT_PRO1PL(0.61) HELLO(0.51) OK(0.45),GO,False
video_14_33_signer_GO_1,YES WATCH LOOK PT_PRO1PL BYE GOOD,YES(0.81) WATCH(0.79) LOOK(0.68) PT_PRO1PL(0.58) BYE(0.49) GOOD(0.47),GO,False
video_14_106_signer_GO_1,READY YES GO BYE PT_PRO1PL GOOD NS_POSSUM,READY(0.65) YES(0.61) GO(0.56) BYE(0.54) PT_PRO1PL(0.54) GOOD(0.50) NS_POSSUM(0.48),GO,False
video_16_9_signer_GO_1,GOOD FINISH YES READY NOW WHAT PT_DEM3 KNOW GO PT_PRO1PL,GOOD(0.70) FINISH(0.65) YES(0.61) READY(0.59) NOW(0.57) WHAT(0.51) PT_DEM3(0.49) KNOW(0.48) GO(0.48) PT_PRO1PL(0.45),GO,False
video_16_16_signer_GO_1,NOW GOOD READY FINISH GO PT_PRO1PL ALL YES PT_DEM3 NS_POSSUM PT_PRO2 WHAT GREAT,NOW(0.74) GOOD(0.74) READY(0.70) FINISH(0.69) GO(0.61) PT_PRO1PL(0.54) ALL(0.54) YES(0.52) PT_DEM3(0.50) NS_POSSUM(0.49) PT_PRO2(0.48) WHAT(0.48) GREAT(0.45),GO,False
video_16_100_signer_GO_1,BYE EVERYONE PT_PRO1PL GO YES NS_POSSUM READY,BYE(0.89) EVERYONE(0.67) PT_PRO1PL(0.52) GO(0.52) YES(0.51) NS_POSSUM(0.48) READY(0.47),GO,False
video_17_13_signer_GO_1,READY GOOD FINISH GO PT_PRO1PL YES NOW,READY(0.69) GOOD(0.64) FINISH(0.60) GO(0.59) PT_PRO1PL(0.58) YES(0.56) NOW(0.45),GO,False
video_17_62_signer_GO_1,YES WATCH GREAT GOOD KNOW PT_DEM3 READY,YES(0.81) WATCH(0.77) GREAT(0.65) GOOD(0.62) KNOW(0.58) PT_DEM3(0.56) READY(0.46),GO,False
video_20_14_signer_GO_1,FINISH READY PT_PRO1PL YES GREAT GO PT_DEM3 GOOD NOW KNOW,FINISH(0.71) READY(0.67) PT_PRO1PL(0.62) YES(0.58) GREAT(0.56) GO(0.54) PT_DEM3(0.54) GOOD(0.53) NOW(0.50) KNOW(0.46),GO,False
video_11_88_signer_READY_1,BYE READY PT_PRO1PL GO NS_POSSUM,BYE(0.88) READY(0.71) PT_PRO1PL(0.60) GO(0.57) NS_POSSUM(0.48),READY,False
video_11_106_signer_READY_1,FINISH GO GOOD READY NOW PT_PRO1PL YES KNOW WATCH PT_PRO1 TIME,FINISH(0.67) GO(0.66) GOOD(0.63) READY(0.62) NOW(0.59) PT_PRO1PL(0.58) YES(0.58) KNOW(0.57) WATCH(0.56) PT_PRO1(0.52) TIME(0.49),READY,False
video_13_69_signer_READY_1,BYE HELLO NS_SALLY,BYE(0.92) HELLO(0.67) NS_SALLY(0.56),READY,False
video_14_70_signer_READY_1,READY GOOD FINISH TIME NOW YES MAKE WHAT GO PT_PRO2 PT_DEM3 PT_PRO1PL WATCH PT_PRO1,READY(0.71) GOOD(0.69) FINISH(0.67) TIME(0.64) NOW(0.60) YES(0.60) MAKE(0.59) WHAT(0.53) GO(0.53) PT_PRO2(0.52) PT_DEM3(0.51) PT_PRO1PL(0.49) WATCH(0.46) PT_PRO1(0.46),READY,False
video_14_77_signer_READY_1,NS_SALLY OKAY YES BYE GO READY PT_PRO1PL WATCH LOOK NEXT GREAT,NS_SALLY(0.72) OKAY(0.72) YES(0.71) BYE(0.68) GO(0.64) READY(0.61) PT_PRO1PL(0.60) WATCH(0.57) LOOK(0.54) NEXT(0.52) GREAT(0.46),READY,False
video_14_86_signer_READY_1,FINISH GOOD READY YES PT_PRO1PL NOW GO WHAT MAKE PT_PRO1 KNOW,FINISH(0.65) GOOD(0.65) READY(0.65) YES(0.63) PT_PRO1PL(0.59) NOW(0.56) GO(0.56) WHAT(0.52) MAKE(0.51) PT_PRO1(0.48) KNOW(0.47),READY,False
video_14_89_signer_READY_1,NS_SALLY YES WATCH PT_PRO1PL READY LOOK GO WHAT GOOD FINISH,NS_SALLY(0.84) YES(0.71) WATCH(0.70) PT_PRO1PL(0.64) READY(0.61) LOOK(0.51) GO(0.51) WHAT(0.51) GOOD(0.50) FINISH(0.48),READY,False
video_14_90_signer_READY_1,GO READY YES PT_PRO1PL GOOD BYE FINISH OKAY NOW KNOW,GO(0.65) READY(0.64) YES(0.61) PT_PRO1PL(0.61) GOOD(0.57) BYE(0.53) FINISH(0.53) OKAY(0.50) NOW(0.48) KNOW(0.46),READY,False
video_15_105_signer_READY_1,BYE HELLO NS_POSSUM,BYE(0.95) HELLO(0.94) NS_POSSUM(0.50),READY,False
video_16_14_signer_READY_1,YES GOOD GREAT PT_DEM3 WHAT RIGHT,YES(0.88) GOOD(0.68) GREAT(0.53) PT_DEM3(0.50) WHAT(0.49) RIGHT(0.46),READY,False
video_16_142_signer_READY_1,GOOD NOW READY FINISH GO YES PT_PRO1PL PT_PRO2 KNOW WHAT PT_DEM3,GOOD(0.72) NOW(0.66) READY(0.66) FINISH(0.65) GO(0.61) YES(0.55) PT_PRO1PL(0.51) PT_PRO2(0.48) KNOW(0.47) WHAT(0.46) PT_DEM3(0.46),READY,False
video_16_146_signer_READY_1,READY NOW GOOD FINISH PT_PRO1PL GO YES WHAT PT_PRO2 PT_DEM3 ALL NS_POSSUM,READY(0.79) NOW(0.78) GOOD(0.74) FINISH(0.71) PT_PRO1PL(0.61) GO(0.61) YES(0.55) WHAT(0.54) PT_PRO2(0.53) PT_DEM3(0.49) ALL(0.49) NS_POSSUM(0.45),READY,False
video_16_170_signer_READY_1,BYE WATCH YES NS_SALLY PT_PRO1PL GO LOOK OKAY READY,BYE(0.82) WATCH(0.74) YES(0.73) NS_SALLY(0.66) PT_PRO1PL(0.65) GO(0.62) LOOK(0.58) OKAY(0.53) READY(0.46),READY,False
video_20_86_signer_READY_1,BYE READY PT_PRO1PL GO GOOD FINISH YES,BYE(0.69) READY(0.64) PT_PRO1PL(0.64) GO(0.59) GOOD(0.58) FINISH(0.57) YES(0.54),READY,False
video_24_52_signer_READY_1,NS_SALLY YES NEXT LOOK READY WHAT PT_PRO1PL GREAT BYE GO PT_DEM3,NS_SALLY(0.89) YES(0.69) NEXT(0.68) LOOK(0.67) READY(0.65) WHAT(0.58) PT_PRO1PL(0.55) GREAT(0.53) BYE(0.53) GO(0.48) PT_DEM3(0.47),READY,False
video_24_100_signer_READY_1,GOOD YES READY GREAT NEXT ALL PT_PRO1PL PT_DEM3 WHAT LOOK,GOOD(0.76) YES(0.68) READY(0.63) GREAT(0.58) NEXT(0.55) ALL(0.53) PT_PRO1PL(0.52) PT_DEM3(0.51) WHAT(0.50) LOOK(0.47),READY,False
