clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_29_91_signer_THINK_1,WATCH OKAY BYE PT_PRO1PL OK LOOK YES RIGHT GO,WATCH(0.92) OKAY(0.91) BYE(0.84) PT_PRO1PL(0.78) OK(0.73) LOOK(0.65) YES(0.60) RIGHT(0.55) GO(0.53),THINK,False
video_29_117_signer_THINK_1,YES LOOK PT_PRO1PL WATCH OKAY BYE RIGHT GO,YES(0.82) LOOK(0.73) PT_PRO1PL(0.70) WATCH(0.69) OKAY(0.68) BYE(0.63) RIGHT(0.56) GO(0.45),THINK,False
video_29_162_signer_THINK_1,BYE LOOK HELLO EVERYONE RIGHT NS_SKIP,BYE(0.96) LOOK(0.60) HELLO(0.56) EVERYONE(0.55) RIGHT(0.49) NS_SKIP(0.46),THINK,False
video_30_9_signer_THINK_1,BYE WATCH OKAY PT_PRO1PL OK LOOK RIGHT YES,BYE(0.96) WATCH(0.96) OKAY(0.93) PT_PRO1PL(0.75) OK(0.72) LOOK(0.72) RIGHT(0.61) YES(0.46),THINK,False
video_30_67_signer_THINK_1,WATCH OKAY RIGHT YES BYE LOOK PT_PRO1PL OK,WATCH(0.87) OKAY(0.80) RIGHT(0.74) YES(0.72) BYE(0.68) LOOK(0.61) PT_PRO1PL(0.52) OK(0.45),THINK,False
video_31_57_signer_THINK_1,YES RIGHT NS_POSSUM LOOK BYE,YES(0.79) RIGHT(0.71) NS_POSSUM(0.58) LOOK(0.58) BYE(0.47),THINK,False
video_31_74_signer_THINK_1,YES WATCH OKAY RIGHT LOOK BYE OK PT_PRO1PL,YES(0.75) WATCH(0.75) OKAY(0.74) RIGHT(0.60) LOOK(0.59) BYE(0.54) OK(0.48) PT_PRO1PL(0.48),THINK,False
video_32_43_signer_THINK_1,YES BYE RIGHT LOOK HELLO NS_POSSUM NS_SKIP,YES(0.76) BYE(0.73) RIGHT(0.71) LOOK(0.70) HELLO(0.53) NS_POSSUM(0.49) NS_SKIP(0.47),THINK,False
video_33_54_signer_THINK_1,RIGHT PT_DEM3 YES SEE CAN WHAT LOOK PT_PRO2 OKAY,RIGHT(0.60) PT_DEM3(0.58) YES(0.56) SEE(0.53) CAN(0.53) WHAT(0.51) LOOK(0.50) PT_PRO2(0.48) OKAY(0.47),THINK,False
video_33_55_signer_THINK_1,GO PT_PRO2 CAN YES PT_PRO1PL SEE KNOW PT_PRO1,GO(0.65) PT_PRO2(0.64) CAN(0.63) YES(0.56) PT_PRO1PL(0.55) SEE(0.49) KNOW(0.47) PT_PRO1(0.46),THINK,False
video_33_151_signer_THINK_1,YES BYE LOOK PT_PRO1PL RIGHT WATCH NS_SKIP,YES(0.67) BYE(0.63) LOOK(0.61) PT_PRO1PL(0.59) RIGHT(0.57) WATCH(0.57) NS_SKIP(0.50),THINK,False
video_34_49_signer_THINK_1,RIGHT YES BYE LOOK WATCH HELLO NS_POSSUM,RIGHT(0.75) YES(0.74) BYE(0.68) LOOK(0.63) WATCH(0.62) HELLO(0.46) NS_POSSUM(0.45),THINK,False
video_34_71_signer_THINK_1,LOOK YES OKAY PT_PRO1PL WATCH BYE RIGHT,LOOK(0.82) YES(0.78) OKAY(0.78) PT_PRO1PL(0.77) WATCH(0.69) BYE(0.63) RIGHT(0.56),THINK,False
video_34_82_signer_THINK_1,BYE LOOK WATCH,BYE(0.93) LOOK(0.93) WATCH(0.52),THINK,False
video_34_118_signer_THINK_1,YES RIGHT LOOK WATCH OKAY PT_PRO1PL GREAT PT_DEM3 DO PT_PRO2,YES(0.88) RIGHT(0.64) LOOK(0.62) WATCH(0.51) OKAY(0.51) PT_PRO1PL(0.50) GREAT(0.49) PT_DEM3(0.48) DO(0.46) PT_PRO2(0.46),THINK,False
video_35_18_signer_THINK_1,LOOK YES PT_DEM3 GREAT NS_POSSUM,LOOK(0.76) YES(0.73) PT_DEM3(0.60) GREAT(0.53) NS_POSSUM(0.51),THINK,False
video_35_49_signer_THINK_1,WATCH SEE GREAT GOOD,WATCH(0.83) SEE(0.70) GREAT(0.66) GOOD(0.48),THINK,False
video_1_20_signer_WHAT_1,OKAY WATCH LOOK OK PT_PRO1PL YES PT_DEM3,OKAY(0.79) WATCH(0.73) LOOK(0.66) OK(0.65) PT_PRO1PL(0.50) YES(0.48) PT_DEM3(0.46),WHAT,False
video_1_74_signer_WHAT_1,GREAT WATCH GOOD OK OKAY RIGHT PT_DEM3,GREAT(0.86) WATCH(0.75) GOOD(0.74) OK(0.72) OKAY(0.66) RIGHT(0.60) PT_DEM3(0.51),WHAT,False
video_1_92_signer_WHAT_1,YES RIGHT GREAT PT_DEM3 WHAT KNOW PT_PRO2 LOOK NS_POSSUM SEE NO DO PT_PRO3 WATCH HAVE,YES(0.85) RIGHT(0.70) GREAT(0.60) PT_DEM3(0.59) WHAT(0.58) KNOW(0.56) PT_PRO2(0.56) LOOK(0.54) NS_POSSUM(0.53) SEE(0.52) NO(0.50) DO(0.49) PT_PRO3(0.46) WATCH(0.46) HAVE(0.45),WHAT,False
video_2_18_signer_WHAT_1,YES LOOK PT_DEM3 RIGHT WHAT GREAT GOOD OKAY PT_LOC,YES(0.76) LOOK(0.75) PT_DEM3(0.73) RIGHT(0.69) WHAT(0.67) GREAT(0.66) GOOD(0.53) OKAY(0.49) PT_LOC(0.46),WHAT,False
video_2_29_signer_WHAT_1,OK OKAY WATCH GREAT YES LOOK PT_DEM3 RIGHT NS_SALLY,OK(0.75) OKAY(0.75) WATCH(0.73) GREAT(0.66) YES(0.57) LOOK(0.51) PT_DEM3(0.48) RIGHT(0.47) NS_SALLY(0.45),WHAT,False
video_2_38_signer_WHAT_1,OKAY WATCH OK YES GREAT WHAT PT_DEM3 RIGHT NS_SALLY,OKAY(0.68) WATCH(0.66) OK(0.65) YES(0.65) GREAT(0.62) WHAT(0.59) PT_DEM3(0.56) RIGHT(0.52) NS_SALLY(0.52),WHAT,False
video_2_47_signer_WHAT_1,OKAY WATCH OK YES GREAT WHAT PT_DEM3 NS_SALLY RIGHT,OKAY(0.74) WATCH(0.72) OK(0.70) YES(0.64) GREAT(0.62) WHAT(0.58) PT_DEM3(0.55) NS_SALLY(0.52) RIGHT(0.49),WHAT,False
video_2_49_signer_WHAT_1,OKAY OK GREAT PT_DEM3 WHAT NS_SALLY LOOK YES RIGHT,OKAY(0.78) OK(0.75) GREAT(0.70) PT_DEM3(0.60) WHAT(0.59) NS_SALLY(0.59) LOOK(0.56) YES(0.55) RIGHT(0.52),WHAT,False
video_2_63_signer_WHAT_1,OKAY LOOK WATCH OK BYE PT_PRO1PL YES,OKAY(0.88) LOOK(0.73) WATCH(0.66) OK(0.63) BYE(0.55) PT_PRO1PL(0.51) YES(0.46),WHAT,False
video_2_64_signer_WHAT_1,YES RIGHT NS_POSSUM PT_DEM3 WHAT LOOK GOOD GREAT PT_PRO2,YES(0.87) RIGHT(0.78) NS_POSSUM(0.67) PT_DEM3(0.67) WHAT(0.63) LOOK(0.60) GOOD(0.54) GREAT(0.53) PT_PRO2(0.53),WHAT,False
video_2_72_signer_WHAT_1,YES RIGHT LOOK WATCH PT_DEM3,YES(0.74) RIGHT(0.72) LOOK(0.69) WATCH(0.59) PT_DEM3(0.52),WHAT,False
video_2_76_signer_WHAT_1,YES RIGHT LOOK PT_DEM3 PT_PRO2 WATCH KNOW NS_POSSUM WHAT SEE,YES(0.84) RIGHT(0.73) LOOK(0.56) PT_DEM3(0.54) PT_PRO2(0.53) WATCH(0.52) KNOW(0.52) NS_POSSUM(0.48) WHAT(0.45) SEE(0.45),WHAT,False
video_2_113_signer_WHAT_1,WATCH OKAY BYE PT_PRO1PL,WATCH(0.94) OKAY(0.83) BYE(0.65) PT_PRO1PL(0.60),WHAT,False
video_3_104_signer_WHAT_1,GREAT OK OKAY RIGHT GOOD PT_DEM3 LOOK WHAT YES,GREAT(0.91) OK(0.81) OKAY(0.78) RIGHT(0.64) GOOD(0.64) PT_DEM3(0.61) LOOK(0.49) WHAT(0.49) YES(0.48),WHAT,False
video_4_17_signer_WHAT_1,GREAT RIGHT GOOD PT_DEM3 YES WHAT OK LOOK,GREAT(0.94) RIGHT(0.71) GOOD(0.70) PT_DEM3(0.68) YES(0.59) WHAT(0.57) OK(0.54) LOOK(0.47),WHAT,False
video_5_55_signer_WHAT_1,OK OKAY WATCH GREAT YES PT_DEM3 WHAT RIGHT LOOK,OK(0.69) OKAY(0.69) WATCH(0.68) GREAT(0.60) YES(0.59) PT_DEM3(0.52) WHAT(0.51) RIGHT(0.50) LOOK(0.45),WHAT,False
video_6_42_signer_WHAT_1,WATCH OKAY OK YES LOOK PT_DEM3,WATCH(0.80) OKAY(0.79) OK(0.77) YES(0.55) LOOK(0.52) PT_DEM3(0.51),WHAT,False
video_7_14_signer_WHAT_1,GREAT WATCH YES NO GOOD RIGHT OKAY OK PT_DEM3 WHAT,GREAT(0.90) WATCH(0.73) YES(0.72) NO(0.70) GOOD(0.68) RIGHT(0.68) OKAY(0.66) OK(0.52) PT_DEM3(0.51) WHAT(0.46),WHAT,False
video_7_40_signer_WHAT_1,WATCH OK OKAY YES PT_DEM3,WATCH(0.66) OK(0.61) OKAY(0.56) YES(0.55) PT_DEM3(0.50),WHAT,False
video_7_82_signer_WHAT_1,OKAY GREAT WATCH OK RIGHT YES LOOK PT_DEM3,OKAY(0.87) GREAT(0.83) WATCH(0.82) OK(0.76) RIGHT(0.67) YES(0.60) LOOK(0.52) PT_DEM3(0.49),WHAT,False
video_7_89_signer_WHAT_1,OK PT_DEM3 OKAY WHAT WATCH USE,OK(0.70) PT_DEM3(0.54) OKAY(0.51) WHAT(0.50) WATCH(0.48) USE(0.48),WHAT,False
video_9_24_signer_WHAT_1,YES PT_DEM3 WHAT RIGHT PT_PRO2 DO,YES(0.66) PT_DEM3(0.58) WHAT(0.54) RIGHT(0.49) PT_PRO2(0.47) DO(0.45),WHAT,False
video_10_20_signer_WHAT_1,USE OK WATCH PT_DEM3 EAT WHAT,USE(0.69) OK(0.66) WATCH(0.58) PT_DEM3(0.54) EAT(0.53) WHAT(0.49),WHAT,False
video_10_31_signer_WHAT_1,WATCH OKAY OK GREAT BYE RIGHT YES LOOK PT_PRO1PL,WATCH(0.91) OKAY(0.88) OK(0.76) GREAT(0.70) BYE(0.66) RIGHT(0.60) YES(0.56) LOOK(0.52) PT_PRO1PL(0.46),WHAT,False
video_10_43_signer_WHAT_1,OK OKAY GREAT WATCH YES WHAT PT_DEM3 NS_SALLY RIGHT,OK(0.79) OKAY(0.77) GREAT(0.74) WATCH(0.70) YES(0.67) WHAT(0.56) PT_DEM3(0.55) NS_SALLY(0.53) RIGHT(0.52),WHAT,False
video_10_51_signer_WHAT_1,YES RIGHT NS_POSSUM PT_DEM3 LOOK PT_PRO2 WHAT,YES(0.80) RIGHT(0.69) NS_POSSUM(0.58) PT_DEM3(0.56) LOOK(0.54) PT_PRO2(0.53) WHAT(0.48),WHAT,False
video_11_72_signer_WHAT_1,WATCH OKAY OK GREAT RIGHT LOOK,WATCH(0.90) OKAY(0.86) OK(0.85) GREAT(0.55) RIGHT(0.54) LOOK(0.51),WHAT,False
video_11_83_signer_WHAT_1,GREAT RIGHT LOOK PT_DEM3 OKAY NOW GOOD WHAT OK YES,GREAT(0.72) RIGHT(0.64) LOOK(0.63) PT_DEM3(0.63) OKAY(0.57) NOW(0.53) GOOD(0.51) WHAT(0.51) OK(0.50) YES(0.49),WHAT,False
video_13_100_signer_WHAT_1,OKAY WATCH OK LOOK BYE PT_PRO1PL RIGHT,OKAY(0.92) WATCH(0.77) OK(0.76) LOOK(0.75) BYE(0.62) PT_PRO1PL(0.61) RIGHT(0.51),WHAT,False
video_16_155_signer_WHAT_1,GREAT RIGHT YES OK PT_DEM3 OKAY LOOK,GREAT(0.83) RIGHT(0.67) YES(0.63) OK(0.57) PT_DEM3(0.56) OKAY(0.54) LOOK(0.46),WHAT,False
video_17_28_signer_WHAT_1,WATCH OK PT_PRO1PL OKAY YES NS_SALLY PT_DEM3 GO CAN PT_PRO2 WHAT,WATCH(0.65) OK(0.62) PT_PRO1PL(0.61) OKAY(0.58) YES(0.55) NS_SALLY(0.54) PT_DEM3(0.52) GO(0.51) CAN(0.49) PT_PRO2(0.47) WHAT(0.45),WHAT,False
video_17_80_signer_WHAT_1,GREAT YES RIGHT PT_DEM3 WHAT GOOD NO LOOK,GREAT(0.80) YES(0.79) RIGHT(0.74) PT_DEM3(0.66) WHAT(0.61) GOOD(0.57) NO(0.55) LOOK(0.54),WHAT,False
video_18_27_signer_WHAT_1,YES RIGHT NS_POSSUM PT_DEM3 WHAT GREAT PT_PRO2 KNOW HAVE NO LOOK PT_PRO1,YES(0.76) RIGHT(0.63) NS_POSSUM(0.62) PT_DEM3(0.60) WHAT(0.59) GREAT(0.57) PT_PRO2(0.54) KNOW(0.52) HAVE(0.49) NO(0.47) LOOK(0.46) PT_PRO1(0.46),WHAT,False
video_18_138_signer_WHAT_1,WATCH OKAY OK GREAT YES RIGHT LOOK,WATCH(0.86) OKAY(0.84) OK(0.71) GREAT(0.65) YES(0.64) RIGHT(0.59) LOOK(0.52),WHAT,False
video_1_82_signer_GOOD_1,YES GREAT NS_POSSUM SEE PT_PRO1 PT_PRO2,YES(0.77) GREAT(0.71) NS_POSSUM(0.56) SEE(0.55) PT_PRO1(0.51) PT_PRO2(0.46),GOOD,False
video_2_57_signer_GOOD_1,GREAT WATCH YES RIGHT OKAY OK GOOD LOOK GO PT_DEM3,GREAT(0.83) WATCH(0.62) YES(0.62) RIGHT(0.61) OKAY(0.57) OK(0.56) GOOD(0.54) LOOK(0.51) GO(0.47) PT_DEM3(0.45),GOOD,False
video_3_26_signer_GOOD_1,GREAT YES RIGHT NO GOOD WATCH OKAY PT_DEM3 WHAT THAT,GREAT(0.90) YES(0.78) RIGHT(0.75) NO(0.70) GOOD(0.64) WATCH(0.60) OKAY(0.59) PT_DEM3(0.55) WHAT(0.49) THAT(0.48),GOOD,False
video_4_12_signer_GOOD_1,GREAT RIGHT YES GOOD NO PT_DEM3 OKAY OK LOOK WHAT,GREAT(0.93) RIGHT(0.72) YES(0.71) GOOD(0.69) NO(0.60) PT_DEM3(0.56) OKAY(0.56) OK(0.53) LOOK(0.48) WHAT(0.45),GOOD,False
video_5_60_signer_GOOD_1,YES GREAT RIGHT NO PT_DEM3 WHAT GOOD LOOK,YES(0.79) GREAT(0.76) RIGHT(0.69) NO(0.61) PT_DEM3(0.56) WHAT(0.53) GOOD(0.51) LOOK(0.51),GOOD,False
video_5_91_signer_GOOD_1,GREAT RIGHT GOOD YES PT_DEM3 NO WHAT THAT OKAY LOOK,GREAT(0.94) RIGHT(0.74) GOOD(0.72) YES(0.66) PT_DEM3(0.65) NO(0.63) WHAT(0.57) THAT(0.48) OKAY(0.47) LOOK(0.47),GOOD,False
video_5_104_signer_GOOD_1,NOW NEED PT_DEM3 PT_PRO1PL PUT PLEASE GREAT WHAT GOOD MAKE CAN HAVE,NOW(0.86) NEED(0.76) PT_DEM3(0.70) PT_PRO1PL(0.63) PUT(0.62) PLEASE(0.62) GREAT(0.60) WHAT(0.54) GOOD(0.54) MAKE(0.53) CAN(0.47) HAVE(0.47),GOOD,False
video_6_108_signer_GOOD_1,YES GREAT GO OK RIGHT PT_PRO1PL PT_DEM3 OKAY PT_PRO2,YES(0.66) GREAT(0.65) GO(0.55) OK(0.54) RIGHT(0.52) PT_PRO1PL(0.50) PT_DEM3(0.49) OKAY(0.47) PT_PRO2(0.46),GOOD,False
video_7_11_signer_GOOD_1,WATCH GREAT YES GOOD NO WHAT RIGHT OK,WATCH(0.82) GREAT(0.72) YES(0.72) GOOD(0.64) NO(0.61) WHAT(0.59) RIGHT(0.56) OK(0.47),GOOD,False
video_7_45_signer_GOOD_1,PT_PRO1 WHAT YES PT_DEM3 KNOW GO CAN GREAT,PT_PRO1(0.61) WHAT(0.60) YES(0.57) PT_DEM3(0.55) KNOW(0.53) GO(0.48) CAN(0.48) GREAT(0.47),GOOD,False
video_7_83_signer_GOOD_1,OK WATCH PT_DEM3 GREAT,OK(0.59) WATCH(0.52) PT_DEM3(0.50) GREAT(0.48),GOOD,False
video_9_93_signer_GOOD_1,PT_PRO1PL GREAT WATCH GO OK OKAY,PT_PRO1PL(0.66) GREAT(0.61) WATCH(0.57) GO(0.57) OK(0.56) OKAY(0.54),GOOD,False
video_11_46_signer_GOOD_1,GREAT GOOD OK OKAY RIGHT PT_DEM3,GREAT(0.92) GOOD(0.72) OK(0.71) OKAY(0.64) RIGHT(0.61) PT_DEM3(0.57),GOOD,False
video_11_112_signer_GOOD_1,GREAT GOOD RIGHT PT_DEM3 YES WHAT LOOK,GREAT(0.89) GOOD(0.65) RIGHT(0.65) PT_DEM3(0.63) YES(0.56) WHAT(0.50) LOOK(0.46),GOOD,False
video_13_103_signer_GOOD_1,GREAT YES PT_DEM3 GOOD LOOK WHAT RIGHT,GREAT(0.76) YES(0.63) PT_DEM3(0.59) GOOD(0.54) LOOK(0.52) WHAT(0.50) RIGHT(0.48),GOOD,False
video_13_148_signer_GOOD_1,GREAT OKAY GO YES OK LOOK PT_PRO1PL THANK-YOU RIGHT,GREAT(0.86) OKAY(0.71) GO(0.69) YES(0.66) OK(0.65) LOOK(0.58) PT_PRO1PL(0.56) THANK-YOU(0.50) RIGHT(0.48),GOOD,False
video_14_32_signer_GOOD_1,LOOK,LOOK(1.00),GOOD,False
video_15_29_signer_GOOD_1,LOOK BYE HELLO GREAT GO NS_SALLY HERE,LOOK(0.78) BYE(0.74) HELLO(0.61) GREAT(0.54) GO(0.51) NS_SALLY(0.48) HERE(0.46),GOOD,False
video_15_75_signer_GOOD_1,GREAT NS_SALLY LOOK OKAY PT_DEM3 WHAT YES PT_LOC GOOD RIGHT,GREAT(0.86) NS_SALLY(0.70) LOOK(0.67) OKAY(0.66) PT_DEM3(0.66) WHAT(0.63) YES(0.51) PT_LOC(0.51) GOOD(0.49) RIGHT(0.46),GOOD,False
video_17_8_signer_GOOD_1,OKAY OK WATCH BYE PT_PRO1PL LOOK,OKAY(0.78) OK(0.77) WATCH(0.77) BYE(0.68) PT_PRO1PL(0.57) LOOK(0.52),GOOD,False
video_12_31_signer_BYE_1,BYE LOOK WATCH RIGHT PT_PRO1PL,BYE(0.83) LOOK(0.78) WATCH(0.72) RIGHT(0.54) PT_PRO1PL(0.52),BYE,False
video_1_81_signer_GO_1,NS_POSSUM PT_PRO2 YES PT_PRO3 SEE LOOK RIGHT THINK CAN NO WHAT NOT KNOW HAVE PT_DEM3 BUT GO GREAT PT_PRO1,NS_POSSUM(0.82) PT_PRO2(0.76) YES(0.73) PT_PRO3(0.71) SEE(0.66) LOOK(0.59) RIGHT(0.58) THINK(0.57) CAN(0.55) NO(0.55) WHAT(0.53) NOT(0.51) KNOW(0.50) HAVE(0.50) PT_DEM3(0.48) BUT(0.48) GO(0.47) GREAT(0.46) PT_PRO1(0.46),GO,False
video_2_37_signer_GO_1,HELLO BYE RIGHT YES EVERYONE NS_POSSUM LOOK WATCH,HELLO(0.70) BYE(0.70) RIGHT(0.63) YES(0.62) EVERYONE(0.61) NS_POSSUM(0.56) LOOK(0.55) WATCH(0.45),GO,False
video_2_45_signer_GO_1,BYE HELLO LOOK NS_SALLY GREAT,BYE(0.86) HELLO(0.80) LOOK(0.66) NS_SALLY(0.64) GREAT(0.54),GO,False
video_2_106_signer_GO_1,BYE WATCH PT_PRO1PL NS_SKIP LOOK OKAY RIGHT,BYE(0.90) WATCH(0.74) PT_PRO1PL(0.65) NS_SKIP(0.61) LOOK(0.59) OKAY(0.53) RIGHT(0.46),GO,False
video_2_116_signer_GO_1,BYE OKAY OK PT_PRO1PL WATCH CAN GO NS_SKIP,BYE(0.70) OKAY(0.62) OK(0.59) PT_PRO1PL(0.58) WATCH(0.56) CAN(0.51) GO(0.48) NS_SKIP(0.48),GO,False
video_3_21_signer_GO_1,GREAT YES GO OKAY RIGHT LOOK WATCH OK,GREAT(0.73) YES(0.67) GO(0.63) OKAY(0.59) RIGHT(0.55) LOOK(0.52) WATCH(0.50) OK(0.48),GO,False
video_3_101_signer_GO_1,GREAT RIGHT LOOK YES WATCH PT_DEM3 BYE,GREAT(0.67) RIGHT(0.64) LOOK(0.59) YES(0.58) WATCH(0.57) PT_DEM3(0.47) BYE(0.46),GO,False
video_3_122_signer_GO_1,SEE PT_PRO2 PT_PRO1 WATCH,SEE(0.84) PT_PRO2(0.71) PT_PRO1(0.55) WATCH(0.48),GO,False
video_4_60_signer_GO_1,YES GREAT RIGHT PT_DEM3 WHAT GOOD NO NS_POSSUM LOOK,YES(0.85) GREAT(0.83) RIGHT(0.76) PT_DEM3(0.65) WHAT(0.58) GOOD(0.56) NO(0.51) NS_POSSUM(0.50) LOOK(0.48),GO,False
video_4_63_signer_GO_1,WATCH YES OKAY RIGHT GO BYE LOOK OK PT_PRO1PL GREAT,WATCH(0.68) YES(0.64) OKAY(0.61) RIGHT(0.57) GO(0.57) BYE(0.56) LOOK(0.55) OK(0.53) PT_PRO1PL(0.51) GREAT(0.48),GO,False
video_5_38_signer_GO_1,SEE PT_PRO2 NS_POSSUM WATCH,SEE(0.86) PT_PRO2(0.66) NS_POSSUM(0.49) WATCH(0.46),GO,False
video_5_73_signer_GO_1,OKAY PT_PRO1PL WATCH LOOK YES RIGHT CAN GO,OKAY(0.72) PT_PRO1PL(0.59) WATCH(0.54) LOOK(0.53) YES(0.53) RIGHT(0.51) CAN(0.51) GO(0.50),GO,False
video_5_99_signer_GO_1,GREAT YES GO OKAY CAN PT_PRO2 RIGHT PT_PRO1PL PT_DEM3 SEE,GREAT(0.65) YES(0.63) GO(0.62) OKAY(0.57) CAN(0.54) PT_PRO2(0.53) RIGHT(0.52) PT_PRO1PL(0.50) PT_DEM3(0.46) SEE(0.45),GO,False
video_7_27_signer_GO_1,GREAT WATCH SEE RIGHT GO OKAY YES,GREAT(0.68) WATCH(0.60) SEE(0.59) RIGHT(0.55) GO(0.53) OKAY(0.50) YES(0.49),GO,False
video_8_55_signer_GO_1,WHAT NS_SALLY PT_DEM3 YES LOOK OK WATCH GREAT,WHAT(0.60) NS_SALLY(0.58) PT_DEM3(0.57) YES(0.54) LOOK(0.51) OK(0.50) WATCH(0.48) GREAT(0.46),GO,False
video_9_38_signer_GO_1,GREAT BYE THANK-YOU OK GO PT_PRO1PL WATCH PT_PRO2 HELLO RIGHT OKAY,GREAT(0.61) BYE(0.57) THANK-YOU(0.54) OK(0.52) GO(0.51) PT_PRO1PL(0.50) WATCH(0.49) PT_PRO2(0.49) HELLO(0.47) RIGHT(0.46) OKAY(0.46),GO,False
video_11_17_signer_GO_1,BYE RIGHT KNOW WATCH NS_SKIP LOOK SEE,BYE(0.70) RIGHT(0.52) KNOW(0.49) WATCH(0.49) NS_SKIP(0.47) LOOK(0.47) SEE(0.47),GO,False
video_11_29_signer_GO_1,GREAT YES RIGHT GO OK OKAY PT_PRO1PL LOOK,GREAT(0.71) YES(0.70) RIGHT(0.61) GO(0.61) OK(0.55) OKAY(0.54) PT_PRO1PL(0.53) LOOK(0.48),GO,False
video_11_34_signer_GO_1,GO PT_PRO1PL YES GREAT PT_PRO2 PT_PRO3 PT_DEM3 CAN,GO(0.70) PT_PRO1PL(0.59) YES(0.59) GREAT(0.56) PT_PRO2(0.52) PT_PRO3(0.50) PT_DEM3(0.45) CAN(0.45),GO,False
video_11_54_signer_GO_1,SEE HAVE NEED PT_POSS1 PT_PRO1PL PT_DEM3 NOW PT_PRO1,SEE(0.63) HAVE(0.61) NEED(0.58) PT_POSS1(0.58) PT_PRO1PL(0.56) PT_DEM3(0.54) NOW(0.50) PT_PRO1(0.48),GO,False
video_12_8_signer_GO_1,OKAY PT_PRO1PL OK WATCH GO,OKAY(0.70) PT_PRO1PL(0.68) OK(0.67) WATCH(0.53) GO(0.51),GO,False
video_12_16_signer_GO_1,OKAY OK WATCH USE PT_PRO1PL BYE LOOK,OKAY(0.83) OK(0.78) WATCH(0.66) USE(0.66) PT_PRO1PL(0.58) BYE(0.56) LOOK(0.54),GO,False
video_12_24_signer_GO_1,GREAT WATCH NO RIGHT GOOD YES OK SEE OKAY PT_DEM3,GREAT(0.84) WATCH(0.69) NO(0.57) RIGHT(0.56) GOOD(0.56) YES(0.55) OK(0.53) SEE(0.52) OKAY(0.49) PT_DEM3(0.46),GO,False
video_12_29_signer_GO_1,LOOK BYE WATCH OKAY,LOOK(0.95) BYE(0.92) WATCH(0.58) OKAY(0.52),GO,False
video_12_93_signer_GO_1,GREAT OKAY WATCH YES GO OK BYE PT_PRO1PL RIGHT LOOK,GREAT(0.81) OKAY(0.76) WATCH(0.76) YES(0.73) GO(0.68) OK(0.67) BYE(0.64) PT_PRO1PL(0.60) RIGHT(0.57) LOOK(0.55),GO,False
video_12_94_signer_GO_1,GO PT_PRO2 CAN SEE PT_PRO3 YES PT_PRO1PL HAVE GREAT LOOK,GO(0.65) PT_PRO2(0.61) CAN(0.58) SEE(0.57) PT_PRO3(0.52) YES(0.51) PT_PRO1PL(0.51) HAVE(0.49) GREAT(0.47) LOOK(0.47),GO,False
video_13_34_signer_GO_1,GREAT GOOD RIGHT OKAY OK YES PT_DEM3 LOOK WATCH,GREAT(0.92) GOOD(0.67) RIGHT(0.66) OKAY(0.66) OK(0.64) YES(0.60) PT_DEM3(0.54) LOOK(0.51) WATCH(0.46),GO,False
video_13_132_signer_GO_1,LOOK NS_SALLY PT_PRO1PL GO,LOOK(0.85) NS_SALLY(0.54) PT_PRO1PL(0.53) GO(0.48),GO,False
video_14_33_signer_GO_1,PT_PRO1PL CAN PT_PRO2 HAVE GO OK PT_DEM3 MAKE WHAT USE PT_PRO3 PT_PRO1,PT_PRO1PL(0.60) CAN(0.56) PT_PRO2(0.54) HAVE(0.52) GO(0.52) OK(0.52) PT_DEM3(0.50) MAKE(0.49) WHAT(0.49) USE(0.48) PT_PRO3(0.47) PT_PRO1(0.46),GO,False
video_14_106_signer_GO_1,PT_PRO1PL GO WATCH OKAY PT_PRO2 YES,PT_PRO1PL(0.65) GO(0.63) WATCH(0.51) OKAY(0.50) PT_PRO2(0.49) YES(0.49),GO,False
video_16_9_signer_GO_1,WATCH SEE PT_PRO2,WATCH(0.82) SEE(0.81) PT_PRO2(0.53),GO,False
video_16_16_signer_GO_1,WATCH OK PT_PRO1PL OKAY GO GREAT BYE LOOK RIGHT,WATCH(0.64) OK(0.62) PT_PRO1PL(0.61) OKAY(0.61) GO(0.58) GREAT(0.56) BYE(0.50) LOOK(0.48) RIGHT(0.45),GO,False
video_16_100_signer_GO_1,CAN GO PT_PRO1PL PT_PRO2 PT_PRO1 OKAY PT_DEM3,CAN(0.72) GO(0.62) PT_PRO1PL(0.61) PT_PRO2(0.60) PT_PRO1(0.49) OKAY(0.48) PT_DEM3(0.46),GO,False
video_17_13_signer_GO_1,WATCH OKAY GREAT OK RIGHT YES,WATCH(0.85) OKAY(0.79) GREAT(0.73) OK(0.73) RIGHT(0.55) YES(0.48),GO,False
video_17_62_signer_GO_1,SEE PT_PRO2 NS_POSSUM PT_PRO1 YES,SEE(0.79) PT_PRO2(0.73) NS_POSSUM(0.68) PT_PRO1(0.66) YES(0.55),GO,False
video_20_14_signer_GO_1,WATCH THANK-YOU SEE,WATCH(0.96) THANK-YOU(0.56) SEE(0.50),GO,False
video_11_88_signer_READY_1,OKAY WATCH BYE OK GREAT PT_PRO1PL GO YES LOOK RIGHT,OKAY(0.75) WATCH(0.73) BYE(0.70) OK(0.69) GREAT(0.63) PT_PRO1PL(0.62) GO(0.62) YES(0.51) LOOK(0.49) RIGHT(0.47),READY,False
