clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_2_49_signer_WHAT_1,GREAT WHAT OKAY PT_DEM3 LOOK RIGHT NS_SALLY YES,GREAT(0.81) WHAT(0.77) OKAY(0.72) PT_DEM3(0.67) LOOK(0.60) RIGHT(0.51) NS_SALLY(0.50) YES(0.48),WHAT,False
video_2_63_signer_WHAT_1,OKAY OK RIGHT BYE LOOK,OKAY(0.79) OK(0.71) RIGHT(0.60) BYE(0.57) LOOK(0.52),WHAT,False
video_2_64_signer_WHAT_1,YES RIGHT GREAT LOOK WHAT PT_DEM3 NS_POSSUM NO,YES(0.84) RIGHT(0.78) GREAT(0.73) LOOK(0.64) WHAT(0.63) PT_DEM3(0.61) NS_POSSUM(0.60) NO(0.53),WHAT,False
video_2_72_signer_WHAT_1,RIGHT KNOW,RIGHT(0.56) KNOW(0.53),WHAT,False
video_2_76_signer_WHAT_1,YES LOOK RIGHT NS_POSSUM KNOW GREAT PT_DEM3 HAVE GO OKAY,YES(0.71) LOOK(0.67) RIGHT(0.65) NS_POSSUM(0.54) KNOW(0.53) GREAT(0.51) PT_DEM3(0.49) HAVE(0.48) GO(0.47) OKAY(0.47),WHAT,False
video_2_113_signer_WHAT_1,WATCH KNOW HAVE YES PT_PRO1 PT_PRO1PL GO RIGHT CAN,WATCH(0.69) KNOW(0.64) HAVE(0.51) YES(0.50) PT_PRO1(0.50) PT_PRO1PL(0.49) GO(0.47) RIGHT(0.47) CAN(0.46),WHAT,False
video_3_104_signer_WHAT_1,GREAT RIGHT YES OKAY OK GOOD PT_DEM3 WHAT,GREAT(0.91) RIGHT(0.83) YES(0.79) OKAY(0.70) OK(0.67) GOOD(0.58) PT_DEM3(0.57) WHAT(0.52),WHAT,False
video_4_17_signer_WHAT_1,GREAT YES RIGHT NO WHAT PT_DEM3 GOOD NS_POSSUM LOOK,GREAT(0.91) YES(0.86) RIGHT(0.85) NO(0.79) WHAT(0.75) PT_DEM3(0.71) GOOD(0.62) NS_POSSUM(0.46) LOOK(0.45),WHAT,False
video_5_55_signer_WHAT_1,GREAT RIGHT YES WHAT PT_DEM3 OKAY GOOD OK LOOK,GREAT(0.87) RIGHT(0.75) YES(0.69) WHAT(0.64) PT_DEM3(0.60) OKAY(0.56) GOOD(0.54) OK(0.48) LOOK(0.45),WHAT,False
video_6_42_signer_WHAT_1,GREAT WHAT OKAY PT_DEM3 YES NS_SALLY RIGHT LOOK,GREAT(0.74) WHAT(0.66) OKAY(0.62) PT_DEM3(0.58) YES(0.51) NS_SALLY(0.50) RIGHT(0.49) LOOK(0.46),WHAT,False
video_7_14_signer_WHAT_1,GREAT RIGHT YES GOOD WHAT PT_DEM3 THAT OKAY OK,GREAT(0.83) RIGHT(0.70) YES(0.64) GOOD(0.62) WHAT(0.60) PT_DEM3(0.57) THAT(0.49) OKAY(0.46) OK(0.46),WHAT,False
video_7_40_signer_WHAT_1,GREAT YES OKAY RIGHT OK PT_DEM3 WHAT LOOK,GREAT(0.73) YES(0.67) OKAY(0.60) RIGHT(0.59) OK(0.57) PT_DEM3(0.54) WHAT(0.51) LOOK(0.49),WHAT,False
video_7_82_signer_WHAT_1,GREAT OKAY OK RIGHT YES GOOD PT_DEM3 WATCH LOOK,GREAT(0.82) OKAY(0.66) OK(0.64) RIGHT(0.62) YES(0.56) GOOD(0.52) PT_DEM3(0.50) WATCH(0.47) LOOK(0.45),WHAT,False
video_7_89_signer_WHAT_1,GREAT YES RIGHT OK PT_DEM3 OKAY,GREAT(0.78) YES(0.69) RIGHT(0.68) OK(0.60) PT_DEM3(0.51) OKAY(0.49),WHAT,False
video_9_24_signer_WHAT_1,YES RIGHT GREAT WHAT PT_DEM3 PT_PRO2 CAN LOOK NS_POSSUM,YES(0.69) RIGHT(0.68) GREAT(0.63) WHAT(0.62) PT_DEM3(0.59) PT_PRO2(0.52) CAN(0.51) LOOK(0.51) NS_POSSUM(0.50),WHAT,False
video_10_20_signer_WHAT_1,OKAY,OKAY(0.59),WHAT,False
video_10_31_signer_WHAT_1,YES GO NO GREAT WATCH RIGHT LOOK PT_PRO1PL,YES(0.62) GO(0.58) NO(0.52) GREAT(0.51) WATCH(0.50) RIGHT(0.50) LOOK(0.48) PT_PRO1PL(0.48),WHAT,False
video_10_43_signer_WHAT_1,GREAT YES OKAY WHAT PT_DEM3 RIGHT LOOK OK NS_SALLY,GREAT(0.73) YES(0.63) OKAY(0.63) WHAT(0.61) PT_DEM3(0.60) RIGHT(0.57) LOOK(0.56) OK(0.53) NS_SALLY(0.47),WHAT,False
video_10_51_signer_WHAT_1,YES RIGHT LOOK GREAT PT_DEM3 OKAY WHAT,YES(0.86) RIGHT(0.81) LOOK(0.74) GREAT(0.74) PT_DEM3(0.59) OKAY(0.53) WHAT(0.50),WHAT,False
video_11_72_signer_WHAT_1,GREAT OKAY WATCH RIGHT OK GOOD WHAT PT_DEM3,GREAT(0.81) OKAY(0.60) WATCH(0.59) RIGHT(0.57) OK(0.52) GOOD(0.50) WHAT(0.48) PT_DEM3(0.48),WHAT,False
video_11_83_signer_WHAT_1,GREAT YES PT_DEM3 LOOK RIGHT WHAT SEE PT_PRO2 OKAY OK GOOD,GREAT(0.77) YES(0.63) PT_DEM3(0.60) LOOK(0.60) RIGHT(0.55) WHAT(0.53) SEE(0.52) PT_PRO2(0.50) OKAY(0.49) OK(0.46) GOOD(0.46),WHAT,False
video_13_100_signer_WHAT_1,OKAY GREAT OK RIGHT LOOK YES,OKAY(0.80) GREAT(0.79) OK(0.77) RIGHT(0.60) LOOK(0.49) YES(0.47),WHAT,False
video_16_155_signer_WHAT_1,GREAT YES RIGHT OK OKAY PT_DEM3 GOOD LOOK,GREAT(0.89) YES(0.85) RIGHT(0.76) OK(0.76) OKAY(0.72) PT_DEM3(0.54) GOOD(0.50) LOOK(0.46),WHAT,False
video_17_28_signer_WHAT_1,OKAY OK RIGHT LOOK,OKAY(0.74) OK(0.64) RIGHT(0.51) LOOK(0.50),WHAT,False
video_17_80_signer_WHAT_1,GREAT YES RIGHT GOOD PT_DEM3 WHAT NO OK NS_POSSUM,GREAT(0.84) YES(0.82) RIGHT(0.78) GOOD(0.61) PT_DEM3(0.60) WHAT(0.58) NO(0.52) OK(0.47) NS_POSSUM(0.45),WHAT,False
video_18_27_signer_WHAT_1,YES RIGHT GREAT WHAT PT_DEM3 NS_POSSUM LOOK NO GOOD,YES(0.85) RIGHT(0.81) GREAT(0.80) WHAT(0.72) PT_DEM3(0.68) NS_POSSUM(0.63) LOOK(0.60) NO(0.59) GOOD(0.49),WHAT,False
video_18_138_signer_WHAT_1,OKAY OK GREAT RIGHT YES LOOK PT_DEM3,OKAY(0.64) OK(0.64) GREAT(0.63) RIGHT(0.56) YES(0.52) LOOK(0.49) PT_DEM3(0.45),WHAT,False
video_1_82_signer_GOOD_1,GREAT YES RIGHT NO GOOD WHAT PT_DEM3,GREAT(0.75) YES(0.73) RIGHT(0.67) NO(0.56) GOOD(0.51) WHAT(0.49) PT_DEM3(0.48),GOOD,False
video_2_57_signer_GOOD_1,YES GREAT GO NO RIGHT OK OKAY GOOD LOOK,YES(0.73) GREAT(0.73) GO(0.63) NO(0.57) RIGHT(0.57) OK(0.56) OKAY(0.54) GOOD(0.52) LOOK(0.45),GOOD,False
video_3_26_signer_GOOD_1,GREAT RIGHT YES GOOD WHAT PT_DEM3 THAT OK OKAY,GREAT(0.88) RIGHT(0.74) YES(0.70) GOOD(0.66) WHAT(0.59) PT_DEM3(0.59) THAT(0.51) OK(0.47) OKAY(0.47),GOOD,False
video_4_12_signer_GOOD_1,GREAT YES RIGHT GOOD PT_DEM3 NO WHAT OK,GREAT(0.86) YES(0.74) RIGHT(0.70) GOOD(0.66) PT_DEM3(0.56) NO(0.51) WHAT(0.50) OK(0.48),GOOD,False
video_5_60_signer_GOOD_1,YES GREAT RIGHT OK OKAY NO GOOD PT_DEM3 LOOK GO,YES(0.80) GREAT(0.78) RIGHT(0.71) OK(0.57) OKAY(0.55) NO(0.52) GOOD(0.50) PT_DEM3(0.48) LOOK(0.47) GO(0.47),GOOD,False
video_5_91_signer_GOOD_1,GREAT RIGHT GOOD YES WHAT PT_DEM3 NO OKAY OK,GREAT(0.94) RIGHT(0.80) GOOD(0.77) YES(0.68) WHAT(0.60) PT_DEM3(0.59) NO(0.53) OKAY(0.53) OK(0.51),GOOD,False
video_5_104_signer_GOOD_1,NOW NEED PT_DEM3 PT_PRO1PL GREAT PUT WHAT CAN PT_PRO2 PLEASE GOOD RIGHT HAVE MAKE,NOW(0.76) NEED(0.67) PT_DEM3(0.65) PT_PRO1PL(0.58) GREAT(0.57) PUT(0.57) WHAT(0.53) CAN(0.52) PT_PRO2(0.50) PLEASE(0.50) GOOD(0.48) RIGHT(0.47) HAVE(0.46) MAKE(0.46),GOOD,False
video_6_108_signer_GOOD_1,GREAT YES OKAY OK RIGHT LOOK PT_DEM3,GREAT(0.82) YES(0.80) OKAY(0.72) OK(0.70) RIGHT(0.61) LOOK(0.51) PT_DEM3(0.48),GOOD,False
video_7_11_signer_GOOD_1,GREAT NO YES RIGHT GOOD PT_DEM3 WHAT NS_POSSUM,GREAT(0.83) NO(0.78) YES(0.77) RIGHT(0.74) GOOD(0.60) PT_DEM3(0.56) WHAT(0.53) NS_POSSUM(0.47),GOOD,False
video_7_45_signer_GOOD_1,YES CAN RIGHT GREAT WHAT PT_PRO2 PT_DEM3 WANT PT_PRO3 PT_PRO1 DO,YES(0.70) CAN(0.62) RIGHT(0.62) GREAT(0.57) WHAT(0.53) PT_PRO2(0.52) PT_DEM3(0.50) WANT(0.50) PT_PRO3(0.47) PT_PRO1(0.46) DO(0.46),GOOD,False
video_7_83_signer_GOOD_1,GREAT SEE RIGHT GOOD PT_DEM3 PT_PRO2 YES WHAT WATCH,GREAT(0.72) SEE(0.64) RIGHT(0.58) GOOD(0.53) PT_DEM3(0.52) PT_PRO2(0.50) YES(0.49) WHAT(0.48) WATCH(0.46),GOOD,False
video_9_93_signer_GOOD_1,GREAT OK YES RIGHT WATCH GOOD SEE PT_PRO2 PT_DEM3,GREAT(0.77) OK(0.56) YES(0.55) RIGHT(0.54) WATCH(0.48) GOOD(0.47) SEE(0.46) PT_PRO2(0.46) PT_DEM3(0.46),GOOD,False
video_11_46_signer_GOOD_1,GREAT WATCH GOOD YES OK RIGHT OKAY,GREAT(0.86) WATCH(0.59) GOOD(0.56) YES(0.52) OK(0.51) RIGHT(0.48) OKAY(0.48),GOOD,False
video_11_112_signer_GOOD_1,GREAT GOOD RIGHT YES OK OKAY PT_DEM3 WHAT THAT,GREAT(0.92) GOOD(0.74) RIGHT(0.73) YES(0.73) OK(0.68) OKAY(0.62) PT_DEM3(0.55) WHAT(0.47) THAT(0.46),GOOD,False
video_13_103_signer_GOOD_1,GREAT SEE WATCH YES NS_POSSUM THANK-YOU,GREAT(0.70) SEE(0.52) WATCH(0.49) YES(0.49) NS_POSSUM(0.49) THANK-YOU(0.46),GOOD,False
video_13_148_signer_GOOD_1,OKAY LOOK GO OK GREAT BYE RIGHT,OKAY(0.86) LOOK(0.71) GO(0.68) OK(0.65) GREAT(0.60) BYE(0.59) RIGHT(0.50),GOOD,False
video_14_32_signer_GOOD_1,LOOK BYE NS_SALLY OKAY,LOOK(0.66) BYE(0.64) NS_SALLY(0.59) OKAY(0.50),GOOD,False
video_15_29_signer_GOOD_1,HELLO NS_POSSUM BYE LOOK GREAT GO PT_LOC WHAT HERE,HELLO(0.77) NS_POSSUM(0.75) BYE(0.72) LOOK(0.63) GREAT(0.63) GO(0.57) PT_LOC(0.57) WHAT(0.50) HERE(0.46),GOOD,False
video_15_75_signer_GOOD_1,GREAT NS_SALLY LOOK YES OKAY PT_DEM3 WHAT RIGHT,GREAT(0.81) NS_SALLY(0.73) LOOK(0.70) YES(0.62) OKAY(0.59) PT_DEM3(0.57) WHAT(0.56) RIGHT(0.46),GOOD,False
video_17_8_signer_GOOD_1,WATCH SEE PT_PRO2 YES,WATCH(0.93) SEE(0.77) PT_PRO2(0.48) YES(0.46),GOOD,False
video_1_81_signer_GO_1,PT_PRO2 NS_POSSUM PT_PRO3 LOOK GO NOW HERE SEE PT_POSS2 WHAT PT_DEM3 YES GREAT PT_LOC,PT_PRO2(0.83) NS_POSSUM(0.80) PT_PRO3(0.73) LOOK(0.70) GO(0.66) NOW(0.63) HERE(0.61) SEE(0.60) PT_POSS2(0.59) WHAT(0.56) PT_DEM3(0.54) YES(0.54) GREAT(0.52) PT_LOC(0.49),GO,False
video_2_37_signer_GO_1,HELLO EVERYONE NS_POSSUM BYE,HELLO(0.90) EVERYONE(0.86) NS_POSSUM(0.66) BYE(0.65),GO,False
video_2_45_signer_GO_1,BYE HELLO GO NS_SALLY OK NS_SKIP GREAT,BYE(0.83) HELLO(0.82) GO(0.58) NS_SALLY(0.55) OK(0.55) NS_SKIP(0.50) GREAT(0.48),GO,False
video_2_106_signer_GO_1,WATCH BYE YES PT_PRO1PL OKAY RIGHT HELLO,WATCH(0.94) BYE(0.89) YES(0.66) PT_PRO1PL(0.59) OKAY(0.57) RIGHT(0.56) HELLO(0.48),GO,False
video_2_116_signer_GO_1,PT_PRO2 PT_PRO3 NS_POSSUM GO YES LOOK WHAT CAN GREAT PT_POSS2 PT_DEM3 SEE NOW HERE,PT_PRO2(0.79) PT_PRO3(0.78) NS_POSSUM(0.77) GO(0.68) YES(0.67) LOOK(0.66) WHAT(0.57) CAN(0.54) GREAT(0.53) PT_POSS2(0.52) PT_DEM3(0.52) SEE(0.50) NOW(0.49) HERE(0.45),GO,False
video_3_21_signer_GO_1,GREAT YES GO SEE PT_PRO2 OKAY WATCH OK RIGHT LOOK,GREAT(0.74) YES(0.66) GO(0.55) SEE(0.53) PT_PRO2(0.52) OKAY(0.50) WATCH(0.50) OK(0.49) RIGHT(0.49) LOOK(0.49),GO,False
video_3_101_signer_GO_1,YES OKAY WATCH OK RIGHT GO GREAT LOOK NO PT_PRO1PL,YES(0.80) OKAY(0.69) WATCH(0.69) OK(0.69) RIGHT(0.68) GO(0.67) GREAT(0.64) LOOK(0.56) NO(0.50) PT_PRO1PL(0.47),GO,False
video_3_122_signer_GO_1,GREAT WATCH SEE YES RIGHT PT_PRO2,GREAT(0.85) WATCH(0.79) SEE(0.70) YES(0.67) RIGHT(0.62) PT_PRO2(0.48),GO,False
video_4_60_signer_GO_1,YES RIGHT GREAT NO PT_DEM3 WHAT NS_POSSUM GOOD,YES(0.86) RIGHT(0.79) GREAT(0.77) NO(0.74) PT_DEM3(0.57) WHAT(0.53) NS_POSSUM(0.50) GOOD(0.49),GO,False
video_4_63_signer_GO_1,YES GO GREAT RIGHT LOOK OK OKAY WATCH PT_PRO1PL,YES(0.83) GO(0.73) GREAT(0.63) RIGHT(0.60) LOOK(0.59) OK(0.55) OKAY(0.54) WATCH(0.49) PT_PRO1PL(0.47),GO,False
video_5_38_signer_GO_1,GREAT YES RIGHT GOOD OK OKAY PT_DEM3 WATCH,GREAT(0.87) YES(0.72) RIGHT(0.72) GOOD(0.59) OK(0.57) OKAY(0.53) PT_DEM3(0.51) WATCH(0.49),GO,False
video_5_73_signer_GO_1,YES RIGHT OKAY WATCH LOOK PT_PRO1PL KNOW GO GREAT,YES(0.72) RIGHT(0.59) OKAY(0.54) WATCH(0.54) LOOK(0.53) PT_PRO1PL(0.52) KNOW(0.51) GO(0.50) GREAT(0.48),GO,False
video_5_99_signer_GO_1,YES GREAT PT_DEM3 RIGHT PT_PRO2 GO LOOK OKAY PT_PRO1PL OK,YES(0.65) GREAT(0.65) PT_DEM3(0.52) RIGHT(0.52) PT_PRO2(0.52) GO(0.50) LOOK(0.49) OKAY(0.47) PT_PRO1PL(0.46) OK(0.46),GO,False
video_7_27_signer_GO_1,YES GREAT OK RIGHT OKAY GO WATCH LOOK,YES(0.83) GREAT(0.72) OK(0.66) RIGHT(0.66) OKAY(0.66) GO(0.62) WATCH(0.60) LOOK(0.52),GO,False
video_8_55_signer_GO_1,OKAY GREAT YES OK RIGHT NS_SALLY LOOK,OKAY(0.73) GREAT(0.69) YES(0.58) OK(0.56) RIGHT(0.49) NS_SALLY(0.48) LOOK(0.47),GO,False
video_9_38_signer_GO_1,GO YES GREAT OKAY LOOK OK PT_PRO1PL PT_PRO2,GO(0.81) YES(0.73) GREAT(0.68) OKAY(0.56) LOOK(0.53) OK(0.52) PT_PRO1PL(0.50) PT_PRO2(0.48),GO,False
video_11_17_signer_GO_1,BYE WATCH RIGHT YES GO PT_PRO1PL KNOW,BYE(0.66) WATCH(0.61) RIGHT(0.53) YES(0.51) GO(0.51) PT_PRO1PL(0.49) KNOW(0.46),GO,False
video_11_29_signer_GO_1,GREAT YES GO OK OKAY PT_PRO1PL THANK-YOU PT_DEM3 GOOD RIGHT LOOK PT_PRO2,GREAT(0.77) YES(0.72) GO(0.66) OK(0.60) OKAY(0.52) PT_PRO1PL(0.50) THANK-YOU(0.49) PT_DEM3(0.47) GOOD(0.47) RIGHT(0.46) LOOK(0.45) PT_PRO2(0.45),GO,False
video_11_34_signer_GO_1,GO GREAT PT_PRO2 PT_PRO1PL NOW YES CAN PT_DEM3 READY OK THANK-YOU WILL,GO(0.68) GREAT(0.62) PT_PRO2(0.61) PT_PRO1PL(0.60) NOW(0.58) YES(0.55) CAN(0.55) PT_DEM3(0.50) READY(0.49) OK(0.46) THANK-YOU(0.46) WILL(0.45),GO,False
video_11_54_signer_GO_1,GREAT YES PT_PRO1PL SEE PT_PRO2 GOOD PT_DEM3 NS_POSSUM LOOK,GREAT(0.62) YES(0.60) PT_PRO1PL(0.58) SEE(0.57) PT_PRO2(0.55) GOOD(0.53) PT_DEM3(0.52) NS_POSSUM(0.49) LOOK(0.46),GO,False
video_12_8_signer_GO_1,SEE PT_PRO2 GREAT PT_DEM3 PT_PRO1PL,SEE(0.72) PT_PRO2(0.66) GREAT(0.53) PT_DEM3(0.51) PT_PRO1PL(0.45),GO,False
video_12_16_signer_GO_1,WATCH SEE PT_PRO1PL PT_PRO2,WATCH(0.76) SEE(0.67) PT_PRO1PL(0.56) PT_PRO2(0.52),GO,False
video_12_24_signer_GO_1,GREAT GOOD RIGHT WATCH YES OK SEE PT_DEM3 WHAT,GREAT(0.89) GOOD(0.71) RIGHT(0.66) WATCH(0.61) YES(0.56) OK(0.54) SEE(0.52) PT_DEM3(0.50) WHAT(0.49),GO,False
video_12_29_signer_GO_1,GO BYE LOOK PT_PRO1PL OKAY YES,GO(0.72) BYE(0.61) LOOK(0.56) PT_PRO1PL(0.55) OKAY(0.55) YES(0.46),GO,False
video_12_93_signer_GO_1,GO YES LOOK OKAY GREAT PT_PRO1PL NS_SALLY OK PT_PRO3 PT_PRO2,GO(0.70) YES(0.60) LOOK(0.58) OKAY(0.57) GREAT(0.55) PT_PRO1PL(0.55) NS_SALLY(0.54) OK(0.49) PT_PRO3(0.46) PT_PRO2(0.46),GO,False
video_12_94_signer_GO_1,GO PT_PRO2 NOW PT_PRO1PL NS_POSSUM SEE PT_PRO3 CAN YES GREAT PT_DEM3 LOOK,GO(0.66) PT_PRO2(0.66) NOW(0.60) PT_PRO1PL(0.58) NS_POSSUM(0.56) SEE(0.56) PT_PRO3(0.54) CAN(0.53) YES(0.52) GREAT(0.51) PT_DEM3(0.51) LOOK(0.50),GO,False
video_13_34_signer_GO_1,GREAT GOOD RIGHT YES OK PT_DEM3 WATCH WHAT SEE,GREAT(0.90) GOOD(0.70) RIGHT(0.66) YES(0.64) OK(0.52) PT_DEM3(0.52) WATCH(0.50) WHAT(0.50) SEE(0.46),GO,False
video_13_132_signer_GO_1,LOOK GO NS_SALLY OKAY YES PT_PRO1 PT_PRO1PL KNOW,LOOK(0.71) GO(0.69) NS_SALLY(0.65) OKAY(0.54) YES(0.50) PT_PRO1(0.48) PT_PRO1PL(0.46) KNOW(0.45),GO,False
video_14_33_signer_GO_1,OKAY OK GO BYE GREAT YES RIGHT PT_PRO1PL LOOK,OKAY(0.73) OK(0.73) GO(0.67) BYE(0.58) GREAT(0.51) YES(0.50) RIGHT(0.49) PT_PRO1PL(0.47) LOOK(0.45),GO,False
video_14_106_signer_GO_1,GO YES GREAT OK BYE OKAY LOOK PT_PRO1PL NS_SKIP RIGHT,GO(0.79) YES(0.70) GREAT(0.63) OK(0.61) BYE(0.60) OKAY(0.60) LOOK(0.53) PT_PRO1PL(0.52) NS_SKIP(0.51) RIGHT(0.49),GO,False
video_16_9_signer_GO_1,GREAT GOOD RIGHT WHAT PT_DEM3 SEE OKAY OK,GREAT(0.90) GOOD(0.65) RIGHT(0.62) WHAT(0.58) PT_DEM3(0.54) SEE(0.52) OKAY(0.51) OK(0.45),GO,False
video_16_16_signer_GO_1,GREAT SEE WATCH PT_PRO2 THANK-YOU RIGHT PT_PRO1PL,GREAT(0.69) SEE(0.64) WATCH(0.62) PT_PRO2(0.50) THANK-YOU(0.48) RIGHT(0.46) PT_PRO1PL(0.46),GO,False
video_16_100_signer_GO_1,YES PT_PRO2 GO GREAT NS_POSSUM PT_DEM3 LOOK SEE PT_PRO3 RIGHT CAN PT_PRO1PL,YES(0.65) PT_PRO2(0.62) GO(0.59) GREAT(0.57) NS_POSSUM(0.57) PT_DEM3(0.53) LOOK(0.52) SEE(0.52) PT_PRO3(0.48) RIGHT(0.48) CAN(0.47) PT_PRO1PL(0.47),GO,False
video_17_13_signer_GO_1,GREAT YES RIGHT GOOD OK WATCH PT_DEM3 OKAY,GREAT(0.80) YES(0.68) RIGHT(0.64) GOOD(0.61) OK(0.52) WATCH(0.52) PT_DEM3(0.50) OKAY(0.48),GO,False
video_17_62_signer_GO_1,YES RIGHT GREAT NS_POSSUM PT_PRO2 WATCH PT_DEM3,YES(0.80) RIGHT(0.68) GREAT(0.65) NS_POSSUM(0.55) PT_PRO2(0.49) WATCH(0.47) PT_DEM3(0.46),GO,False
video_20_14_signer_GO_1,SEE GREAT WATCH PT_PRO2 THANK-YOU PT_DEM3,SEE(0.79) GREAT(0.72) WATCH(0.71) PT_PRO2(0.57) THANK-YOU(0.49) PT_DEM3(0.47),GO,False
video_11_88_signer_READY_1,GREAT GO YES WATCH PT_PRO1PL OK GOOD RIGHT OKAY,GREAT(0.72) GO(0.66) YES(0.62) WATCH(0.58) PT_PRO1PL(0.54) OK(0.54) GOOD(0.50) RIGHT(0.49) OKAY(0.49),READY,False
video_11_106_signer_READY_1,WATCH SEE GREAT,WATCH(0.96) SEE(0.81) GREAT(0.65),READY,False
video_13_69_signer_READY_1,LOOK NS_SALLY GO OKAY GREAT PT_DEM3,LOOK(0.70) NS_SALLY(0.66) GO(0.60) OKAY(0.55) GREAT(0.51) PT_DEM3(0.45),READY,False
video_14_70_signer_READY_1,GREAT GOOD YES RIGHT PT_DEM3 OK WHAT OKAY SEE PT_PRO2,GREAT(0.84) GOOD(0.64) YES(0.59) RIGHT(0.57) PT_DEM3(0.54) OK(0.50) WHAT(0.47) OKAY(0.46) SEE(0.45) PT_PRO2(0.45),READY,False
video_14_77_signer_READY_1,OKAY NS_SALLY YES OK LOOK GO WATCH KNOW PT_PRO1PL PT_PRO1,OKAY(0.69) NS_SALLY(0.64) YES(0.61) OK(0.61) LOOK(0.59) GO(0.59) WATCH(0.57) KNOW(0.56) PT_PRO1PL(0.52) PT_PRO1(0.51),READY,False
video_14_86_signer_READY_1,OKAY OK YES RIGHT WATCH GREAT PT_PRO1PL LOOK,OKAY(0.69) OK(0.67) YES(0.63) RIGHT(0.59) WATCH(0.59) GREAT(0.57) PT_PRO1PL(0.47) LOOK(0.46),READY,False
video_14_89_signer_READY_1,OKAY LOOK NS_SALLY YES GREAT PT_DEM3 RIGHT WHAT OK,OKAY(0.65) LOOK(0.63) NS_SALLY(0.62) YES(0.59) GREAT(0.58) PT_DEM3(0.52) RIGHT(0.50) WHAT(0.50) OK(0.50),READY,False
video_14_90_signer_READY_1,WATCH SEE PT_PRO1PL GREAT,WATCH(0.70) SEE(0.59) PT_PRO1PL(0.56) GREAT(0.49),READY,False
video_15_105_signer_READY_1,BYE HELLO NS_SALLY NS_POSSUM LOOK NS_SKIP COME GO,BYE(0.85) HELLO(0.83) NS_SALLY(0.69) NS_POSSUM(0.57) LOOK(0.51) NS_SKIP(0.49) COME(0.49) GO(0.46),READY,False
video_16_14_signer_READY_1,GREAT YES RIGHT OKAY OK PT_DEM3 GOOD LOOK WHAT,GREAT(0.84) YES(0.77) RIGHT(0.75) OKAY(0.62) OK(0.59) PT_DEM3(0.56) GOOD(0.53) LOOK(0.49) WHAT(0.48),READY,False
video_16_142_signer_READY_1,WATCH GREAT SEE YES OK RIGHT GOOD,WATCH(0.77) GREAT(0.74) SEE(0.56) YES(0.55) OK(0.55) RIGHT(0.54) GOOD(0.46),READY,False
video_16_146_signer_READY_1,GREAT SEE GOOD PT_DEM3 RIGHT PT_PRO2 YES,GREAT(0.86) SEE(0.66) GOOD(0.57) PT_DEM3(0.57) RIGHT(0.57) PT_PRO2(0.55) YES(0.54),READY,False
video_16_170_signer_READY_1,OKAY LOOK GREAT OK NS_SALLY WHAT PT_DEM3,OKAY(0.82) LOOK(0.64) GREAT(0.60) OK(0.52) NS_SALLY(0.52) WHAT(0.52) PT_DEM3(0.50),READY,False
video_20_86_signer_READY_1,SEE WATCH PT_PRO2 THANK-YOU GREAT,SEE(0.82) WATCH(0.75) PT_PRO2(0.66) THANK-YOU(0.62) GREAT(0.57),READY,False
video_24_52_signer_READY_1,GREAT OKAY OK YES LOOK RIGHT,GREAT(0.75) OKAY(0.74) OK(0.69) YES(0.53) LOOK(0.52) RIGHT(0.46),READY,False
video_24_100_signer_READY_1,GREAT OK OKAY WATCH RIGHT YES,GREAT(0.85) OK(0.74) OKAY(0.74) WATCH(0.69) RIGHT(0.62) YES(0.55),READY,False
video_29_9_signer_READY_1,GREAT WATCH SEE YES GOOD PT_DEM3 RIGHT OK WHAT THANK-YOU,GREAT(0.81) WATCH(0.69) SEE(0.58) YES(0.56) GOOD(0.53) PT_DEM3(0.49) RIGHT(0.49) OK(0.49) WHAT(0.47) THANK-YOU(0.46),READY,False
video_29_10_signer_READY_1,OKAY LOOK YES GREAT OK NS_SALLY PT_DEM3 RIGHT WHAT,OKAY(0.70) LOOK(0.62) YES(0.57) GREAT(0.57) OK(0.57) NS_SALLY(0.54) PT_DEM3(0.49) RIGHT(0.48) WHAT(0.46),READY,False
video_30_141_signer_READY_1,ONE LOOK PT_LOC WHAT TWO GREAT PT_DEM3 OKAY,ONE(0.74) LOOK(0.64) PT_LOC(0.60) WHAT(0.59) TWO(0.58) GREAT(0.56) PT_DEM3(0.56) OKAY(0.55),READY,False
video_32_102_signer_READY_1,GREAT YES GOOD RIGHT OK OKAY PT_DEM3,GREAT(0.87) YES(0.70) GOOD(0.69) RIGHT(0.67) OK(0.60) OKAY(0.56) PT_DEM3(0.51),READY,False
video_35_51_signer_READY_1,GREAT YES GO NO PT_PRO2 GOOD NS_POSSUM PT_DEM3 RIGHT OKAY,GREAT(0.68) YES(0.68) GO(0.63) NO(0.54) PT_PRO2(0.49) GOOD(0.48) NS_POSSUM(0.48) PT_DEM3(0.46) RIGHT(0.46) OKAY(0.46),READY,False
video_35_106_signer_READY_1,OKAY OK GREAT YES GO LOOK RIGHT,OKAY(0.84) OK(0.78) GREAT(0.77) YES(0.67) GO(0.65) LOOK(0.55) RIGHT(0.53),READY,False
video_35_125_signer_READY_1,LOOK ONE NS_SALLY PT_LOC OKAY WHAT GREAT,LOOK(0.66) ONE(0.64) NS_SALLY(0.64) PT_LOC(0.59) OKAY(0.56) WHAT(0.46) GREAT(0.46),READY,False
