clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_12_68_signer_THINK_1,TIME KNOW FINISH GOOD SEE YES MAKE WHAT GO CAN PT_DEM3 PT_PRO1 RIGHT PT_PRO1PL READY,TIME(0.72) KNOW(0.60) FINISH(0.59) GOOD(0.57) SEE(0.56) YES(0.54) MAKE(0.52) WHAT(0.51) GO(0.49) CAN(0.49) PT_DEM3(0.48) PT_PRO1(0.48) RIGHT(0.48) PT_PRO1PL(0.48) READY(0.47),THINK,False
video_13_45_signer_THINK_1,BYE EVERYONE HELLO,BYE(0.94) EVERYONE(0.91) HELLO(0.69),THINK,False
video_14_51_signer_THINK_1,KNOW PT_DEM3 YES GREAT EVERYONE,KNOW(0.86) PT_DEM3(0.68) YES(0.59) GREAT(0.58) EVERYONE(0.49),THINK,False
video_14_61_signer_THINK_1,BYE EVERYONE HELLO,BYE(0.92) EVERYONE(0.71) HELLO(0.46),THINK,False
video_14_92_signer_THINK_1,BYE EVERYONE HELLO,BYE(0.94) EVERYONE(0.84) HELLO(0.57),THINK,False
video_16_25_signer_THINK_1,BYE EVERYONE GO CAN YES KNOW PT_PRO1PL OKAY,BYE(0.87) EVERYONE(0.63) GO(0.58) CAN(0.55) YES(0.52) KNOW(0.52) PT_PRO1PL(0.46) OKAY(0.46),THINK,False
video_16_28_signer_THINK_1,PT_PRO2 GO OKAY NS_POSSUM SEE LOOK BYE CAN PT_DEM3 KNOW PT_PRO1PL YES,PT_PRO2(0.78) GO(0.74) OKAY(0.73) NS_POSSUM(0.71) SEE(0.66) LOOK(0.64) BYE(0.59) CAN(0.57) PT_DEM3(0.54) KNOW(0.50) PT_PRO1PL(0.47) YES(0.46),THINK,False
video_16_93_signer_THINK_1,BYE EVERYONE HELLO,BYE(0.94) EVERYONE(0.85) HELLO(0.59),THINK,False
video_16_183_signer_THINK_1,SEE GO KNOW FINISH PT_DEM3 PT_PRO1 READY YES GOOD RIGHT CAN,SEE(0.66) GO(0.59) KNOW(0.58) FINISH(0.55) PT_DEM3(0.53) PT_PRO1(0.52) READY(0.51) YES(0.50) GOOD(0.49) RIGHT(0.48) CAN(0.47),THINK,False
video_17_46_signer_THINK_1,BYE NS_POSSUM OKAY SEE GO LOOK PT_PRO2 HELLO CAN PT_DEM3 YES,BYE(0.83) NS_POSSUM(0.68) OKAY(0.67) SEE(0.65) GO(0.65) LOOK(0.58) PT_PRO2(0.58) HELLO(0.54) CAN(0.50) PT_DEM3(0.49) YES(0.47),THINK,False
video_17_127_signer_THINK_1,EVERYONE BYE,EVERYONE(0.85) BYE(0.77),THINK,False
video_18_47_signer_THINK_1,KNOW BYE EVERYONE,KNOW(0.66) BYE(0.60) EVERYONE(0.49),THINK,False
video_18_137_signer_THINK_1,BYE SEE CORRECT GO OKAY KNOW FINISH PT_PRO1PL PT_PRO2 NS_AMANDA PT_POSS1 TIME PT_PRO1 GOOD PT_DEM3 READY ALL,BYE(0.73) SEE(0.71) CORRECT(0.67) GO(0.66) OKAY(0.65) KNOW(0.63) FINISH(0.63) PT_PRO1PL(0.62) PT_PRO2(0.52) NS_AMANDA(0.52) PT_POSS1(0.50) TIME(0.49) PT_PRO1(0.48) GOOD(0.46) PT_DEM3(0.46) READY(0.46) ALL(0.45),THINK,False
video_18_154_signer_THINK_1,BYE HELLO YES EVERYONE NS_POSSUM GREAT LOOK,BYE(0.85) HELLO(0.65) YES(0.62) EVERYONE(0.54) NS_POSSUM(0.49) GREAT(0.48) LOOK(0.46),THINK,False
video_18_155_signer_THINK_1,BYE SEE OKAY GO PT_PRO2 NS_POSSUM LOOK KNOW READY PT_PRO1PL GREAT PT_DEM3 HELLO,BYE(0.85) SEE(0.84) OKAY(0.78) GO(0.73) PT_PRO2(0.66) NS_POSSUM(0.63) LOOK(0.61) KNOW(0.53) READY(0.51) PT_PRO1PL(0.49) GREAT(0.48) PT_DEM3(0.47) HELLO(0.46),THINK,False
video_19_28_signer_THINK_1,KNOW SEE EVERYONE CAN THINK PT_PRO2 PT_PRO1 PT_PRO3 GO PT_DEM3,KNOW(0.80) SEE(0.79) EVERYONE(0.77) CAN(0.69) THINK(0.58) PT_PRO2(0.57) PT_PRO1(0.54) PT_PRO3(0.54) GO(0.50) PT_DEM3(0.46),THINK,False
video_19_171_signer_THINK_1,KNOW BYE SEE EVERYONE LOOK,KNOW(0.67) BYE(0.66) SEE(0.61) EVERYONE(0.49) LOOK(0.49),THINK,False
video_19_175_signer_THINK_1,KNOW SEE BYE CAN LOOK,KNOW(0.58) SEE(0.57) BYE(0.55) CAN(0.50) LOOK(0.45),THINK,False
video_20_37_signer_THINK_1,KNOW EVERYONE SEE BYE GO CAN PT_PRO1 PT_DEM3,KNOW(0.81) EVERYONE(0.78) SEE(0.70) BYE(0.66) GO(0.55) CAN(0.52) PT_PRO1(0.48) PT_DEM3(0.47),THINK,False
video_20_109_signer_THINK_1,BYE SEE NS_POSSUM GO READY PT_PRO2 LOOK CAN OKAY KNOW HELLO NOW,BYE(0.85) SEE(0.80) NS_POSSUM(0.75) GO(0.73) READY(0.63) PT_PRO2(0.62) LOOK(0.62) CAN(0.58) OKAY(0.53) KNOW(0.53) HELLO(0.47) NOW(0.47),THINK,False
video_20_111_signer_THINK_1,KNOW EVERYONE SEE PT_DEM3 GO PT_PRO1 BYE YES,KNOW(0.86) EVERYONE(0.73) SEE(0.69) PT_DEM3(0.58) GO(0.56) PT_PRO1(0.55) BYE(0.48) YES(0.46),THINK,False
video_20_136_signer_THINK_1,BYE HELLO NS_POSSUM EVERYONE,BYE(0.98) HELLO(0.96) NS_POSSUM(0.67) EVERYONE(0.61),THINK,False
video_22_104_signer_THINK_1,KNOW YES GOOD PT_DEM3 PT_PRO1 RIGHT WHAT,KNOW(0.76) YES(0.65) GOOD(0.62) PT_DEM3(0.59) PT_PRO1(0.57) RIGHT(0.53) WHAT(0.53),THINK,False
video_22_140_signer_THINK_1,CAN YES BYE NS_POSSUM PT_PRO2 RIGHT KNOW GO PT_DEM3 PT_PRO1PL,CAN(0.69) YES(0.61) BYE(0.61) NS_POSSUM(0.59) PT_PRO2(0.56) RIGHT(0.55) KNOW(0.55) GO(0.54) PT_DEM3(0.48) PT_PRO1PL(0.47),THINK,False
video_22_199_signer_THINK_1,BYE EVERYONE HELLO NS_POSSUM GO YES,BYE(0.89) EVERYONE(0.66) HELLO(0.56) NS_POSSUM(0.54) GO(0.54) YES(0.48),THINK,False
video_23_27_signer_THINK_1,LOOK BYE,LOOK(0.92) BYE(0.91),THINK,False
video_23_30_signer_THINK_1,TIME BYE SEE KNOW CAN FINISH PT_PRO1PL GO MAKE BEACH YES READY PT_PRO2 GOOD CORRECT PT_PRO1 PT_DEM3,TIME(0.73) BYE(0.67) SEE(0.60) KNOW(0.60) CAN(0.60) FINISH(0.59) PT_PRO1PL(0.58) GO(0.55) MAKE(0.54) BEACH(0.53) YES(0.53) READY(0.52) PT_PRO2(0.50) GOOD(0.49) CORRECT(0.47) PT_PRO1(0.46) PT_DEM3(0.46),THINK,False
video_24_36_signer_THINK_1,BYE EVERYONE HELLO KNOW,BYE(0.94) EVERYONE(0.92) HELLO(0.62) KNOW(0.48),THINK,False
video_24_81_signer_THINK_1,EVERYONE BYE KNOW HELLO,EVERYONE(0.88) BYE(0.75) KNOW(0.60) HELLO(0.57),THINK,False
video_24_140_signer_THINK_1,READY YES NOW GO PT_DEM3 RIGHT NS_POSSUM PT_PRO2 FINISH BYE GOOD CAN WHAT LOOK,READY(0.58) YES(0.58) NOW(0.55) GO(0.52) PT_DEM3(0.52) RIGHT(0.51) NS_POSSUM(0.51) PT_PRO2(0.50) FINISH(0.49) BYE(0.49) GOOD(0.49) CAN(0.48) WHAT(0.46) LOOK(0.46),THINK,False
video_24_149_signer_THINK_1,BYE KNOW EVERYONE SEE GO,BYE(0.80) KNOW(0.76) EVERYONE(0.72) SEE(0.61) GO(0.49),THINK,False
video_25_87_signer_THINK_1,BYE EVERYONE HELLO KNOW GO,BYE(0.93) EVERYONE(0.89) HELLO(0.61) KNOW(0.54) GO(0.48),THINK,False
video_26_53_signer_THINK_1,MAKE NS_AMANDA PT_PRO1PL CAN PT_PRO2 TIME HAVE GOOD SEE FINISH THINK PT_POSS1 PT_PRO1 BEACH LOOK NOW GO COME READY,MAKE(0.91) NS_AMANDA(0.85) PT_PRO1PL(0.77) CAN(0.76) PT_PRO2(0.74) TIME(0.71) HAVE(0.67) GOOD(0.66) SEE(0.65) FINISH(0.65) THINK(0.64) PT_POSS1(0.64) PT_PRO1(0.56) BEACH(0.50) LOOK(0.50) NOW(0.49) GO(0.49) COME(0.48) READY(0.47),THINK,False
video_26_55_signer_THINK_1,BYE EVERYONE HELLO,BYE(0.93) EVERYONE(0.69) HELLO(0.49),THINK,False
video_28_22_signer_THINK_1,LOOK BYE,LOOK(0.94) BYE(0.94),THINK,False
video_28_165_signer_THINK_1,LOOK,LOOK(0.81),THINK,False
video_29_20_signer_THINK_1,BYE LOOK,BYE(0.87) LOOK(0.76),THINK,False
video_29_91_signer_THINK_1,BYE CLOUD LOOK,BYE(0.76) CLOUD(0.67) LOOK(0.66),THINK,False
video_29_117_signer_THINK_1,BYE OKAY GOOD-IDEA HELLO LOOK EVERYONE,BYE(0.77) OKAY(0.73) GOOD-IDEA(0.56) HELLO(0.54) LOOK(0.53) EVERYONE(0.47),THINK,False
video_29_162_signer_THINK_1,KNOW EVERYONE SEE GREAT PT_PRO1 PT_DEM3 LOOK THINK CAN GO,KNOW(0.89) EVERYONE(0.83) SEE(0.70) GREAT(0.65) PT_PRO1(0.60) PT_DEM3(0.55) LOOK(0.52) THINK(0.49) CAN(0.48) GO(0.48),THINK,False
video_30_9_signer_THINK_1,LOOK CLOUD SEE CROW-NEST BYE,LOOK(0.95) CLOUD(0.63) SEE(0.51) CROW-NEST(0.49) BYE(0.49),THINK,False
video_30_67_signer_THINK_1,BYE SEE LOOK KNOW EVERYONE CROW-NEST,BYE(0.77) SEE(0.61) LOOK(0.58) KNOW(0.57) EVERYONE(0.48) CROW-NEST(0.47),THINK,False
video_31_57_signer_THINK_1,BYE EVERYONE KNOW GO HELLO YES,BYE(0.87) EVERYONE(0.77) KNOW(0.59) GO(0.54) HELLO(0.52) YES(0.48),THINK,False
video_31_74_signer_THINK_1,NS_SALLY LOOK BYE EVERYONE HELLO,NS_SALLY(0.66) LOOK(0.64) BYE(0.60) EVERYONE(0.48) HELLO(0.48),THINK,False
video_32_43_signer_THINK_1,EVERYONE BYE HELLO,EVERYONE(0.91) BYE(0.90) HELLO(0.68),THINK,False
video_33_54_signer_THINK_1,KNOW YES GOOD PT_PRO1 RIGHT PT_DEM3 WHAT CAN NS_POSSUM,KNOW(0.70) YES(0.60) GOOD(0.56) PT_PRO1(0.54) RIGHT(0.53) PT_DEM3(0.51) WHAT(0.49) CAN(0.47) NS_POSSUM(0.47),THINK,False
video_33_55_signer_THINK_1,RIGHT YES CAN KNOW NS_POSSUM NS_AMANDA GOOD PT_PRO1 THINK TIME FINISH PT_PRO1PL WHAT PT_DEM3,RIGHT(0.68) YES(0.65) CAN(0.63) KNOW(0.58) NS_POSSUM(0.55) NS_AMANDA(0.53) GOOD(0.53) PT_PRO1(0.53) THINK(0.51) TIME(0.50) FINISH(0.50) PT_PRO1PL(0.50) WHAT(0.47) PT_DEM3(0.45),THINK,False
video_33_151_signer_THINK_1,EVERYONE KNOW HELLO,EVERYONE(0.79) KNOW(0.57) HELLO(0.55),THINK,False
video_34_49_signer_THINK_1,EVERYONE BYE KNOW HELLO,EVERYONE(0.91) BYE(0.79) KNOW(0.68) HELLO(0.60),THINK,False
video_34_71_signer_THINK_1,BYE LOOK HELLO,BYE(0.80) LOOK(0.67) HELLO(0.62),THINK,False
video_34_82_signer_THINK_1,BYE EVERYONE HELLO LOOK,BYE(0.96) EVERYONE(0.74) HELLO(0.55) LOOK(0.47),THINK,False
video_34_118_signer_THINK_1,LOOK YES,LOOK(0.62) YES(0.50),THINK,False
video_35_18_signer_THINK_1,BYE EVERYONE HELLO,BYE(0.86) EVERYONE(0.76) HELLO(0.56),THINK,False
video_35_49_signer_THINK_1,GOOD TIME WATCH PT_PRO1PL LOOK FINISH PT_PRO2 BEACH HOW YES ENJOY PT_DEM3 RIGHT,GOOD(0.69) TIME(0.64) WATCH(0.63) PT_PRO1PL(0.61) LOOK(0.60) FINISH(0.58) PT_PRO2(0.56) BEACH(0.49) HOW(0.49) YES(0.49) ENJOY(0.49) PT_DEM3(0.46) RIGHT(0.46),THINK,False
video_1_20_signer_WHAT_1,YES PT_DEM3 GOOD LOOK KNOW WHAT,YES(0.62) PT_DEM3(0.58) GOOD(0.55) LOOK(0.54) KNOW(0.53) WHAT(0.49),WHAT,False
video_1_74_signer_WHAT_1,GOOD FINISH YES WATCH PT_PRO1PL YEAH READY PT_DEM3 WHAT RIGHT,GOOD(0.72) FINISH(0.66) YES(0.64) WATCH(0.56) PT_PRO1PL(0.55) YEAH(0.53) READY(0.49) PT_DEM3(0.48) WHAT(0.46) RIGHT(0.46),WHAT,False
video_1_92_signer_WHAT_1,YES PT_DEM3 KNOW WHAT LOOK GOOD GREAT,YES(0.75) PT_DEM3(0.73) KNOW(0.69) WHAT(0.64) LOOK(0.64) GOOD(0.58) GREAT(0.54),WHAT,False
video_2_18_signer_WHAT_1,HELLO BYE EVERYONE NS_POSSUM NS_SALLY,HELLO(0.87) BYE(0.87) EVERYONE(0.70) NS_POSSUM(0.60) NS_SALLY(0.57),WHAT,False
video_2_29_signer_WHAT_1,YES WHAT GOOD LOOK PT_DEM3,YES(0.69) WHAT(0.66) GOOD(0.59) LOOK(0.59) PT_DEM3(0.50),WHAT,False
video_2_38_signer_WHAT_1,YES WHAT GOOD KNOW PT_DEM3 FINISH RIGHT NS_SALLY LOOK,YES(0.71) WHAT(0.65) GOOD(0.57) KNOW(0.55) PT_DEM3(0.55) FINISH(0.50) RIGHT(0.49) NS_SALLY(0.47) LOOK(0.45),WHAT,False
video_2_47_signer_WHAT_1,YES LOOK WHAT WATCH NS_SALLY GREAT PT_DEM3 RIGHT GOOD-IDEA,YES(0.76) LOOK(0.58) WHAT(0.58) WATCH(0.54) NS_SALLY(0.53) GREAT(0.52) PT_DEM3(0.49) RIGHT(0.47) GOOD-IDEA(0.46),WHAT,False
video_2_49_signer_WHAT_1,YES WHAT NS_SALLY LOOK PT_DEM3 NEXT,YES(0.70) WHAT(0.67) NS_SALLY(0.60) LOOK(0.59) PT_DEM3(0.46) NEXT(0.45),WHAT,False
video_2_63_signer_WHAT_1,NS_SALLY BYE LOOK YES OKAY,NS_SALLY(0.80) BYE(0.73) LOOK(0.68) YES(0.51) OKAY(0.45),WHAT,False
video_2_64_signer_WHAT_1,EVERYONE YES HELLO GREAT,EVERYONE(0.78) YES(0.68) HELLO(0.51) GREAT(0.48),WHAT,False
video_2_72_signer_WHAT_1,EVERYONE KNOW HELLO BYE GREAT,EVERYONE(0.91) KNOW(0.77) HELLO(0.58) BYE(0.54) GREAT(0.46),WHAT,False
video_2_76_signer_WHAT_1,KNOW PT_DEM3 GREAT YES EVERYONE PT_PRO1,KNOW(0.92) PT_DEM3(0.71) GREAT(0.65) YES(0.63) EVERYONE(0.61) PT_PRO1(0.51),WHAT,False
video_2_113_signer_WHAT_1,SEE CAN NS_AMANDA PT_PRO1PL FINISH KNOW,SEE(0.73) CAN(0.66) NS_AMANDA(0.59) PT_PRO1PL(0.56) FINISH(0.51) KNOW(0.45),WHAT,False
video_3_104_signer_WHAT_1,YES GOOD LOOK PT_DEM3 WHAT GREAT,YES(0.81) GOOD(0.80) LOOK(0.65) PT_DEM3(0.63) WHAT(0.58) GREAT(0.46),WHAT,False
video_4_17_signer_WHAT_1,YES GOOD LOOK WHAT PT_DEM3,YES(0.84) GOOD(0.70) LOOK(0.66) WHAT(0.60) PT_DEM3(0.52),WHAT,False
video_5_55_signer_WHAT_1,GOOD YES WHAT KNOW LOOK PT_DEM3 NS_SALLY,GOOD(0.73) YES(0.72) WHAT(0.70) KNOW(0.67) LOOK(0.59) PT_DEM3(0.59) NS_SALLY(0.46),WHAT,False
video_6_42_signer_WHAT_1,YES KNOW GOOD WHAT PT_DEM3 LOOK GREAT,YES(0.69) KNOW(0.65) GOOD(0.62) WHAT(0.62) PT_DEM3(0.58) LOOK(0.49) GREAT(0.46),WHAT,False
video_7_14_signer_WHAT_1,GOOD YES WHAT FINISH PT_DEM3 RIGHT KNOW,GOOD(0.69) YES(0.67) WHAT(0.62) FINISH(0.54) PT_DEM3(0.53) RIGHT(0.53) KNOW(0.52),WHAT,False
video_7_40_signer_WHAT_1,YES GOOD PT_DEM3 KNOW WHAT FINISH,YES(0.60) GOOD(0.57) PT_DEM3(0.54) KNOW(0.53) WHAT(0.53) FINISH(0.51),WHAT,False
video_7_82_signer_WHAT_1,GOOD WHAT PT_DEM3 YES KNOW READY FINISH LOOK NEXT,GOOD(0.70) WHAT(0.60) PT_DEM3(0.57) YES(0.55) KNOW(0.53) READY(0.53) FINISH(0.51) LOOK(0.48) NEXT(0.47),WHAT,False
video_7_89_signer_WHAT_1,GOOD YES WHAT FINISH PT_DEM3 KNOW GREAT,GOOD(0.75) YES(0.69) WHAT(0.59) FINISH(0.57) PT_DEM3(0.53) KNOW(0.52) GREAT(0.48),WHAT,False
video_9_24_signer_WHAT_1,KNOW YES PT_DEM3 GOOD WHAT LOOK GREAT,KNOW(0.78) YES(0.72) PT_DEM3(0.71) GOOD(0.66) WHAT(0.64) LOOK(0.56) GREAT(0.55),WHAT,False
video_10_20_signer_WHAT_1,WHAT GOOD NS_SALLY YES KNOW PT_PRO1 PT_DEM3 READY FINISH,WHAT(0.74) GOOD(0.63) NS_SALLY(0.59) YES(0.58) KNOW(0.56) PT_PRO1(0.55) PT_DEM3(0.51) READY(0.46) FINISH(0.46),WHAT,False
video_10_31_signer_WHAT_1,TIME GOOD PT_PRO1PL WATCH YES FINISH KNOW BYE GO,TIME(0.62) GOOD(0.61) PT_PRO1PL(0.59) WATCH(0.57) YES(0.56) FINISH(0.54) KNOW(0.51) BYE(0.51) GO(0.48),WHAT,False
video_10_43_signer_WHAT_1,NS_SALLY GOOD WHAT LOOK YES PT_DEM3 KNOW,NS_SALLY(0.69) GOOD(0.61) WHAT(0.61) LOOK(0.56) YES(0.54) PT_DEM3(0.47) KNOW(0.46),WHAT,False
video_10_51_signer_WHAT_1,PT_DEM3 YES KNOW GREAT LOOK GOOD,PT_DEM3(0.81) YES(0.81) KNOW(0.75) GREAT(0.70) LOOK(0.68) GOOD(0.61),WHAT,False
video_11_72_signer_WHAT_1,GOOD FINISH READY WHAT NEXT MAKE TIME YES KNOW PT_DEM3 PT_PRO1PL PT_PRO1,GOOD(0.71) FINISH(0.68) READY(0.62) WHAT(0.61) NEXT(0.60) MAKE(0.59) TIME(0.58) YES(0.53) KNOW(0.52) PT_DEM3(0.48) PT_PRO1PL(0.48) PT_PRO1(0.48),WHAT,False
video_11_83_signer_WHAT_1,NS_SALLY WHAT PT_DEM3 LOOK READY GOOD NEXT YES,NS_SALLY(0.71) WHAT(0.70) PT_DEM3(0.68) LOOK(0.66) READY(0.62) GOOD(0.57) NEXT(0.49) YES(0.46),WHAT,False
video_13_100_signer_WHAT_1,LOOK BYE,LOOK(0.88) BYE(0.57),WHAT,False
video_16_155_signer_WHAT_1,YES GOOD RIGHT WHAT PT_DEM3 GREAT LOOK NEXT FINISH READY,YES(0.86) GOOD(0.79) RIGHT(0.74) WHAT(0.68) PT_DEM3(0.64) GREAT(0.59) LOOK(0.57) NEXT(0.53) FINISH(0.52) READY(0.45),WHAT,False
video_17_28_signer_WHAT_1,YES GOOD PT_DEM3 READY RIGHT FINISH LOOK WHAT GREAT,YES(0.74) GOOD(0.62) PT_DEM3(0.58) READY(0.56) RIGHT(0.53) FINISH(0.51) LOOK(0.47) WHAT(0.46) GREAT(0.45),WHAT,False
video_17_80_signer_WHAT_1,YES PT_DEM3 GOOD GREAT LOOK WHAT RIGHT,YES(0.87) PT_DEM3(0.75) GOOD(0.72) GREAT(0.70) LOOK(0.63) WHAT(0.49) RIGHT(0.46),WHAT,False
video_18_27_signer_WHAT_1,KNOW PT_DEM3 YES GREAT GOOD LOOK WHAT,KNOW(0.85) PT_DEM3(0.81) YES(0.79) GREAT(0.65) GOOD(0.63) LOOK(0.61) WHAT(0.54),WHAT,False
video_18_138_signer_WHAT_1,GOOD FINISH READY YES PT_DEM3 KNOW WHAT,GOOD(0.72) FINISH(0.62) READY(0.60) YES(0.57) PT_DEM3(0.55) KNOW(0.54) WHAT(0.53),WHAT,False
video_1_82_signer_GOOD_1,YES WHAT GOOD LOOK PT_DEM3 KNOW WATCH GREAT,YES(0.76) WHAT(0.69) GOOD(0.66) LOOK(0.61) PT_DEM3(0.57) KNOW(0.54) WATCH(0.53) GREAT(0.47),GOOD,False
video_2_57_signer_GOOD_1,YES PT_PRO1PL BYE GOOD WATCH GREAT FINISH,YES(0.71) PT_PRO1PL(0.59) BYE(0.57) GOOD(0.51) WATCH(0.50) GREAT(0.50) FINISH(0.45),GOOD,False
video_3_26_signer_GOOD_1,GOOD YES RIGHT FINISH WHAT PT_DEM3 READY TIME,GOOD(0.67) YES(0.66) RIGHT(0.65) FINISH(0.61) WHAT(0.58) PT_DEM3(0.53) READY(0.48) TIME(0.46),GOOD,False
video_4_12_signer_GOOD_1,YES GOOD RIGHT FINISH WHAT PT_DEM3,YES(0.78) GOOD(0.75) RIGHT(0.64) FINISH(0.55) WHAT(0.52) PT_DEM3(0.51),GOOD,False
video_5_60_signer_GOOD_1,BYE EVERYONE YES RIGHT HELLO OKAY,BYE(0.89) EVERYONE(0.66) YES(0.65) RIGHT(0.54) HELLO(0.51) OKAY(0.50),GOOD,False
video_5_91_signer_GOOD_1,GOOD YES WHAT LOOK PT_DEM3,GOOD(0.78) YES(0.70) WHAT(0.68) LOOK(0.52) PT_DEM3(0.51),GOOD,False
video_5_104_signer_GOOD_1,WHAT NOW COLOR GOOD LOOK YES PT_DEM3 PT_PRO2 READY DO NS_POSSUM NS_SALLY,WHAT(0.83) NOW(0.82) COLOR(0.64) GOOD(0.63) LOOK(0.62) YES(0.57) PT_DEM3(0.57) PT_PRO2(0.56) READY(0.54) DO(0.53) NS_POSSUM(0.49) NS_SALLY(0.49),GOOD,False
video_6_108_signer_GOOD_1,RIGHT YES GOOD FINISH WHAT READY NS_POSSUM,RIGHT(0.80) YES(0.80) GOOD(0.60) FINISH(0.55) WHAT(0.53) READY(0.48) NS_POSSUM(0.47),GOOD,False
video_7_11_signer_GOOD_1,YES KNOW GOOD WHAT RIGHT PT_DEM3,YES(0.69) KNOW(0.63) GOOD(0.58) WHAT(0.51) RIGHT(0.47) PT_DEM3(0.47),GOOD,False
video_7_45_signer_GOOD_1,WATCH YES WHAT GOOD PT_DEM3 NEXT PT_PRO1PL KNOW GREAT GOOD-IDEA,WATCH(0.79) YES(0.71) WHAT(0.67) GOOD(0.49) PT_DEM3(0.49) NEXT(0.49) PT_PRO1PL(0.48) KNOW(0.47) GREAT(0.46) GOOD-IDEA(0.45),GOOD,False
video_7_83_signer_GOOD_1,YES PT_DEM3 GOOD KNOW RIGHT GREAT,YES(0.73) PT_DEM3(0.62) GOOD(0.60) KNOW(0.57) RIGHT(0.54) GREAT(0.52),GOOD,False
video_9_93_signer_GOOD_1,RIGHT YES GOOD READY FINISH PT_DEM3 WHAT LOOK NOW PT_PRO1PL,RIGHT(0.80) YES(0.74) GOOD(0.73) READY(0.70) FINISH(0.69) PT_DEM3(0.52) WHAT(0.52) LOOK(0.48) NOW(0.48) PT_PRO1PL(0.48),GOOD,False
video_11_46_signer_GOOD_1,READY PT_PRO1PL GOOD GO LOOK PT_DEM3 ALL FINISH GREAT NEXT,READY(0.80) PT_PRO1PL(0.66) GOOD(0.63) GO(0.61) LOOK(0.53) PT_DEM3(0.51) ALL(0.50) FINISH(0.47) GREAT(0.46) NEXT(0.45),GOOD,False
video_11_112_signer_GOOD_1,GOOD YES FINISH PT_DEM3 GREAT WHAT READY LOOK RIGHT,GOOD(0.86) YES(0.83) FINISH(0.64) PT_DEM3(0.60) GREAT(0.58) WHAT(0.56) READY(0.53) LOOK(0.53) RIGHT(0.48),GOOD,False
video_13_103_signer_GOOD_1,FINISH YES GOOD NS_SALLY READY PT_DEM3 WHAT LOOK PT_PRO1PL,FINISH(0.63) YES(0.62) GOOD(0.61) NS_SALLY(0.61) READY(0.60) PT_DEM3(0.57) WHAT(0.53) LOOK(0.52) PT_PRO1PL(0.47),GOOD,False
video_13_148_signer_GOOD_1,BYE OKAY HELLO EVERYONE GO LOOK NS_POSSUM,BYE(0.96) OKAY(0.60) HELLO(0.58) EVERYONE(0.56) GO(0.55) LOOK(0.53) NS_POSSUM(0.52),GOOD,False
video_14_32_signer_GOOD_1,LOOK,LOOK(1.00),GOOD,False
video_15_29_signer_GOOD_1,HELLO BYE NS_POSSUM,HELLO(0.98) BYE(0.95) NS_POSSUM(0.86),GOOD,False
video_15_75_signer_GOOD_1,NS_SALLY READY LOOK PT_DEM3 YES GOOD WHAT,NS_SALLY(0.80) READY(0.64) LOOK(0.60) PT_DEM3(0.55) YES(0.52) GOOD(0.52) WHAT(0.52),GOOD,False
video_17_8_signer_GOOD_1,YES GOOD FINISH RIGHT PT_DEM3 KNOW READY BYE GO PT_PRO1PL,YES(0.60) GOOD(0.57) FINISH(0.57) RIGHT(0.56) PT_DEM3(0.54) KNOW(0.53) READY(0.52) BYE(0.52) GO(0.46) PT_PRO1PL(0.45),GOOD,False
video_40_153_signer_TIME_1,FINISH PT_PRO1PL GOOD GO YES OKAY BYE ALL PT_DEM3 KNOW GREAT,FINISH(0.67) PT_PRO1PL(0.64) GOOD(0.55) GO(0.55) YES(0.54) OKAY(0.54) BYE(0.52) ALL(0.52) PT_DEM3(0.52) KNOW(0.51) GREAT(0.50),TIME,False
video_41_205_signer_TIME_1,LOOK BYE,LOOK(0.75) BYE(0.56),TIME,False
video_41_206_signer_TIME_1,LOOK GOOD,LOOK(0.91) GOOD(0.47),TIME,False
video_42_139_signer_TIME_1,LOOK WATCH,LOOK(0.85) WATCH(0.68),TIME,False
video_44_33_signer_TIME_1,BYE EVERYONE HELLO GO PT_PRO1PL,BYE(0.95) EVERYONE(0.84) HELLO(0.58) GO(0.47) PT_PRO1PL(0.45),TIME,False
video_44_48_signer_TIME_1,LOOK BYE WATCH,LOOK(0.79) BYE(0.74) WATCH(0.46),TIME,False
video_12_31_signer_BYE_1,BYE EVERYONE HELLO,BYE(0.93) EVERYONE(0.75) HELLO(0.57),BYE,False
video_1_81_signer_GO_1,YES GREAT HELLO,YES(0.64) GREAT(0.55) HELLO(0.48),GO,False
video_2_37_signer_GO_1,BYE HELLO EVERYONE,BYE(0.94) HELLO(0.94) EVERYONE(0.88),GO,False
video_2_45_signer_GO_1,HELLO BYE,HELLO(0.87) BYE(0.78),GO,False
video_2_106_signer_GO_1,BYE LOOK OKAY HELLO,BYE(0.83) LOOK(0.53) OKAY(0.51) HELLO(0.46),GO,False
video_2_116_signer_GO_1,NS_AMANDA MAKE PT_PRO1PL PT_POSS1 FINISH PT_PRO2 PT_PRO1 READY HAVE CAN GO NOW BEACH GOOD LOOK SEE THINK KNOW,NS_AMANDA(0.83) MAKE(0.81) PT_PRO1PL(0.77) PT_POSS1(0.74) FINISH(0.72) PT_PRO2(0.69) PT_PRO1(0.67) READY(0.66) HAVE(0.66) CAN(0.65) GO(0.64) NOW(0.63) BEACH(0.61) GOOD(0.59) LOOK(0.52) SEE(0.51) THINK(0.49) KNOW(0.48),GO,False
