Video_Name,Video_Clip_Name,Subtitle,Split,Signer_ID,subtitle_clean,word_count,has_conv_kw
Video_51,video_51_6,hello .,train,1,hello,1,True
Video_51,video_51_7,hello everyone .,train,2,hello everyone,2,True
Video_51,video_51_8,good morning .,train,2,good morning,2,True
Video_51,video_51_9,what a beautiful day it is .,train,2,what a beautiful day it is,6,True
Video_51,video_51_10,the sun is shining .,train,2,the sun is shining,4,True
Video_51,video_51_13,what is the sun doing over there .,test,2,what is the sun doing over there,7,True
Video_51,video_51_14,i remember yesterday it was up here .,train,2,i remember yesterday it was up here,7,True
Video_51,video_51_15,why is that .,dev,2,why is that,3,True
Video_51,video_51_18,why is that .,train,2,why is that,3,True
Video_51,video_51_19,it is bright over this side .,test,2,it is bright over this side,6,True
Video_51,video_51_20,look .,dev,2,look,1,True
Video_51,video_51_22,what is that .,train,2,what is that,3,True
Video_51,video_51_23,i would better go get sally .,test,2,i would better go get sally,6,True
Video_51,video_51_24,quickly sally come on .,train,2,quickly sally come on,4,True
Video_51,video_51_25,what is it possum .,train,2,what is it possum,4,True
Video_51,video_51_26,look .,train,1,look,1,True
Video_51,video_51_26_1,look .,train,1,look,1,True
Video_51,video_51_28,yes possum .,train,1,yes possum,2,True
Video_51,video_51_30,look you can see my shadow over here .,train,1,look you can see my shadow over here,8,True
Video_51,video_51_38,do you remember that .,train,1,do you remember that,4,True
Video_51,video_51_44,yes i know my shadow .,train,2,yes i know my shadow,5,True
Video_51,video_51_49,they do change i do not know why .,train,2,they do change i do not know why,8,True
Video_51,video_51_54,but i do not know why .,dev,2,but i do not know why,6,True
Video_51,video_51_55,why do not you and i investigate shadows .,train,1,why do not you and i investigate shadows,8,True
Video_51,video_51_62,ok i could do it it is fine .,train,2,ok i could do it it is fine,8,True
Video_51,video_51_66,but what could we use .,dev,1,but what could we use,5,True
Video_51,video_51_69,what a great idea possum .,train,1,what a great idea possum,5,True
Video_51,video_51_73,that is great .,train,1,that is great,3,True
Video_51,video_51_75,now can you see the shadow .,train,1,now can you see the shadow,6,True
Video_51,video_51_78,ok .,train,2,ok,1,True
Video_51,video_51_81,can you put this there please .,test,1,can you put this there please,6,True
Video_51,video_51_83,great .,train,1,great,1,True
Video_51,video_51_91,this is you look .,train,1,this is you look,4,True
Video_51,video_51_94,i am very big .,train,2,i am very big,4,True
Video_51,video_51_95,this is a model of you possum .,train,1,this is a model of you possum,7,True
Video_51,video_51_96,can you please turn the lights off .,train,1,can you please turn the lights off,7,True
Video_51,video_51_97,great now i have got a torch .,train,1,great now i have got a torch,7,True
Video_51,video_51_98,possum not on your face .,train,1,possum not on your face,5,True
Video_51,video_51_101,we are going to use the torch .,train,1,we are going to use the torch,7,True
Video_51,video_51_109,that looks great .,train,1,that looks great,3,True
Video_51,video_51_111,now we pretend it is the afternoon sun .,train,1,now we pretend it is the afternoon sun,8,True
Video_51,video_51_115,it has all gone .,train,1,it has all gone,4,True
Video_51,video_51_116,that is great sally .,train,2,that is great sally,4,True
Video_51,video_51_117,this is what we have set up outside .,train,1,this is what we have set up outside,8,True
Video_51,video_51_120,that is great .,train,1,that is great,3,True
Video_51,video_51_121,i think it is almost eight oclock .,train,1,i think it is almost eight oclock,7,True
Video_51,video_51_122,should we go outside and have a look .,train,1,should we go outside and have a look,8,True
Video_51,video_51_123,yeah come on .,train,2,yeah come on,3,True
Video_51,video_51_126,ok .,train,2,ok,1,True
Video_51,video_51_131,great .,train,1,great,1,True
Video_51,video_51_132,look your shadow .,train,2,look your shadow,3,True
Video_51,video_51_139,yeah let us watch .,train,1,yeah let us watch,4,True
Video_51,video_51_140,they look like they had great fun .,train,1,they look like they had great fun,7,True
Video_51,video_51_144,look sally .,train,1,look sally,2,True
Video_51,video_51_145,yes it has moved .,train,1,yes it has moved,4,True
Video_51,video_51_155,look at the small angle .,train,1,look at the small angle,5,True
Video_51,video_51_158,this looks almost like a sundial .,train,1,this looks almost like a sundial,6,True
Video_51,video_51_160,it tells us what time it is .,train,1,it tells us what time it is,7,True
Video_51,video_51_164,look .,train,1,look,1,True
Video_51,video_51_165,hello .,train,2,hello,1,True
Video_51,video_51_166,hello .,train,1,hello,1,True
Video_51,video_51_167,sally do you know what this means .,test,2,sally do you know what this means,7,True
Video_51,video_51_168,yes it is dinnertime .,train,1,yes it is dinnertime,4,True
Video_51,video_51_169,shall we go in .,train,2,shall we go in,4,True
Video_51,video_51_171,thanks for watching .,train,2,thanks for watching,3,True
Video_51,video_51_172,see you next time .,train,1,see you next time,4,True
Video_51,video_51_173,bye .,train,2,bye,1,True
Video_51,video_51_174,bye .,train,1,bye,1,True
Video_51,video_51_175,come on let us go .,train,2,come on let us go,5,True
Video_52,video_52_0,hello .,train,1,hello,1,True
Video_52,video_52_1,look .,train,1,look,1,True
Video_52,video_52_2,look .,train,1,look,1,True
Video_52,video_52_3,i am sally .,train,1,i am sally,3,True
Video_52,video_52_4,i am possum .,train,2,i am possum,3,True
Video_52,video_52_5,hello .,train,2,hello,1,True
Video_52,video_52_6,hello .,train,1,hello,1,True
Video_52,video_52_7,that looks good how strange though .,train,2,that looks good how strange though,6,True
Video_52,video_52_8,so much work going on there .,train,2,so much work going on there,6,True
Video_52,video_52_9,look at all the big trucks .,train,2,look at all the big trucks,6,True
Video_52,video_52_10,look at that one .,train,2,look at that one,4,True
Video_52,video_52_12,hello everyone good morning .,train,2,hello everyone good morning,4,True
Video_52,video_52_15,looks awesome .,train,2,looks awesome,2,True
Video_52,video_52_16,hello .,train,2,hello,1,True
Video_52,video_52_17,hi sally .,train,2,hi sally,2,True
Video_52,video_52_18,hello up there possum .,train,1,hello up there possum,4,True
Video_52,video_52_21,you come down here .,train,1,you come down here,4,True
Video_52,video_52_22,ok i will be right down .,train,2,ok i will be right down,6,True
Video_52,video_52_23,hello everyone that possum .,train,1,hello everyone that possum,4,True
Video_52,video_52_24,he wants me to climb his tree .,train,1,he wants me to climb his tree,7,True
Video_52,video_52_27,good morning sally .,test,2,good morning sally,3,True
Video_52,video_52_28,hello .,train,1,hello,1,True
Video_52,video_52_30,what were you looking at over there .,train,1,what were you looking at over there,7,True
Video_52,video_52_32,one of them was doing this .,train,2,one of them was doing this,6,True
Video_52,video_52_38,what else did you see possum .,test,1,what else did you see possum,6,True
Video_52,video_52_45,how can i explain i will show you .,train,2,how can i explain i will show you,8,True
Video_52,video_52_46,i know what that is .,train,1,i know what that is,5,True
Video_52,video_52_47,yes that is called a road roller .,train,1,yes that is called a road roller,7,True
Video_52,video_52_49,it rolls does not it .,train,1,it rolls does not it,5,True
Video_52,video_52_58,that is how a new road is made .,train,1,that is how a new road is made,8,True
Video_52,video_52_60,i know you love playing pretend possum .,train,1,i know you love playing pretend possum,7,True
Video_52,video_52_62,let us watch .,train,2,let us watch,3,True
Video_52,video_52_62_1,yeah let us watch .,train,2,yeah let us watch,4,True
Video_52,video_52_68,yes i do .,dev,2,yes i do,3,True
Video_52,video_52_73,i liked the one that did this .,train,2,i liked the one that did this,7,True
Video_52,video_52_76,we are going to need something though .,train,1,we are going to need something though,7,True
Video_52,video_52_78,sally i have got plenty of cardboard boxes .,train,2,sally i have got plenty of cardboard boxes,8,True
Video_52,video_52_79,but how can we make it move .,train,2,but how can we make it move,7,True
Video_52,video_52_90,right something to pick it up .,test,1,right something to pick it up,6,True
Video_52,video_52_92,what can we use .,train,1,what can we use,4,True
Video_52,video_52_93,i know .,train,1,i know,2,True
Video_52,video_52_100,how can we get the jaws to open .,train,1,how can we get the jaws to open,8,True
Video_52,video_52_101,what can we use .,train,1,what can we use,4,True
Video_52,video_52_106,sally it looks like teeth .,train,2,sally it looks like teeth,5,True
Video_52,video_52_107,yes they are like jaws with teeth possum .,train,1,yes they are like jaws with teeth possum,8,True
Video_52,video_52_108,this looks so good .,train,1,this looks so good,4,True
Video_52,video_52_110,it is to go around your body .,train,1,it is to go around your body,7,True
Video_52,video_52_113,that is great .,train,1,that is great,3,True
Video_52,video_52_114,sally can we play with it now outside .,train,2,sally can we play with it now outside,8,True
Video_52,video_52_115,yes of course .,train,1,yes of course,3,True
Video_52,video_52_117,come on .,train,2,come on,2,True
Video_52,video_52_118,this is great yeah it looks great .,train,2,this is great yeah it looks great,7,True
Video_52,video_52_119,i need something to dig what .,train,1,i need something to dig what,6,True
Video_52,video_52_122,let us see .,test,1,let us see,3,True
Video_52,video_52_123,good work possum .,dev,1,good work possum,3,True
Video_52,video_52_124,let us see what this one does .,train,1,let us see what this one does,7,True
Video_52,video_52_133,hello there .,test,1,hello there,2,True
Video_52,video_52_134,would you like to come in .,train,1,would you like to come in,6,True
Video_52,video_52_135,are you sally .,test,2,are you sally,3,True
Video_52,video_52_136,yes i am .,train,1,yes i am,3,True
Video_52,video_52_140,you are going to bulldoze my house .,train,1,you are going to bulldoze my house,7,True
Video_52,video_52_142,but what about the tree .,train,1,but what about the tree,5,True
Video_52,video_52_145,you are going to remove my house .,train,1,you are going to remove my house,7,True
Video_52,video_52_146,yesit says on the paper it must go .,train,2,yesit says on the paper it must go,8,True
Video_52,video_52_151,could you go around it .,dev,1,could you go around it,5,True
Video_52,video_52_154,what wonderful news great .,train,1,what wonderful news great,4,True
Video_52,video_52_156,yes i am very hungry .,test,2,yes i am very hungry,5,True
Video_52,video_52_158,thanks for watching .,train,2,thanks for watching,3,True
Video_52,video_52_159,see you next time .,train,1,see you next time,4,True
Video_52,video_52_160,bye .,train,1,bye,1,True
Video_52,video_52_161,bye .,train,2,bye,1,True
Video_52,video_52_162,come on .,test,1,come on,2,True
Video_53,video_53_0,hello .,train,1,hello,1,True
Video_53,video_53_1,look .,train,1,look,1,True
Video_53,video_53_2,look .,train,1,look,1,True
Video_53,video_53_3,i am sally .,train,1,i am sally,3,True
Video_53,video_53_4,i am possum .,train,2,i am possum,3,True
Video_53,video_53_5,hello .,train,2,hello,1,True
Video_53,video_53_6,hello .,train,1,hello,1,True
Video_53,video_53_10,from here to my tree how many steps .,train,2,from here to my tree how many steps,8,True
Video_53,video_53_13,how about from here to the house .,train,2,how about from here to the house,7,True
Video_53,video_53_21,two great .,train,2,two great,2,True
Video_53,video_53_26,is not that nice .,train,8,is not that nice,4,True
Video_53,video_53_27,hello possum .,train,1,hello possum,2,True
Video_53,video_53_28,hi .,train,2,hi,1,True
Video_53,video_53_29,hello .,train,8,hello,1,True
Video_53,video_53_30,hi everyone .,train,1,hi everyone,2,True
Video_53,video_53_30_1,hi everyone .,train,1,hi everyone,2,True
Video_53,video_53_30_2,hi everyone .,dev,1,hi everyone,2,True
Video_53,video_53_33,i did not see you come in .,train,2,i did not see you come in,7,True
Video_53,video_53_37,ok .,train,2,ok,1,True
Video_53,video_53_38,possum can you please look after my ute .,train,8,possum can you please look after my ute,8,True
Video_53,video_53_42,that would be great .,train,2,that would be great,4,True
Video_53,video_53_45,that is great we will see you soon .,train,1,that is great we will see you soon,8,True
Video_53,video_53_46,bye .,train,2,bye,1,True
Video_53,video_53_47,bye .,train,1,bye,1,True
Video_53,video_53_48,bye bye .,train,2,bye bye,2,True
Video_53,video_53_49,bye .,train,8,bye,1,True
Video_53,video_53_50,bye bye .,train,2,bye bye,2,True
Video_53,video_53_51,bye .,train,2,bye,1,True
Video_53,video_53_57,i can make something out of these .,train,2,i can make something out of these,7,True
Video_53,video_53_58,i will see what else there is .,train,2,i will see what else there is,7,True
Video_53,video_53_60,it is tiring going back and forth .,train,2,it is tiring going back and forth,7,True
Video_53,video_53_62,this is great .,train,2,this is great,3,True
Video_53,video_53_66,i wonder what amanda has gonna make .,train,2,i wonder what amanda has gonna make,7,True
Video_53,video_53_67,i do not know .,train,2,i do not know,4,True
Video_53,video_53_68,i know .,train,2,i know,2,True
Video_53,video_53_70,but how would i do it .,test,2,but how would i do it,6,True
Video_53,video_53_74,so great .,train,2,so great,2,True
Video_53,video_53_75,where do i start .,train,2,where do i start,4,True
Video_53,video_53_76,i know .,train,2,i know,2,True
Video_53,video_53_77,i have got it .,train,2,i have got it,4,True
Video_53,video_53_78,what do i need i know .,train,2,what do i need i know,6,True
Video_53,video_53_83,it looks great .,train,2,it looks great,3,True
Video_53,video_53_84,i think i am all finished .,train,2,i think i am all finished,6,True
Video_53,video_53_85,perfect timing here they come .,train,2,perfect timing here they come,5,True
Video_53,video_53_86,they will be so pleased .,test,2,they will be so pleased,5,True
Video_53,video_53_87,possum what is this .,train,1,possum what is this,4,True
Video_53,video_53_88,this is good news .,train,8,this is good news,4,True
Video_53,video_53_93,i am so relieved .,train,8,i am so relieved,4,True
Video_53,video_53_94,this is good news .,train,2,this is good news,4,True
Video_53,video_53_97,then i thought why not make a house .,train,2,then i thought why not make a house,8,True
Video_53,video_53_101,no .,train,2,no,1,True
Video_53,video_53_103,this is for you sally not me .,train,2,this is for you sally not me,7,True
Video_53,video_53_105,this is to be my home .,train,1,this is to be my home,6,True
Video_53,video_53_108,i am going to live there forever .,train,1,i am going to live there forever,7,True
Video_53,video_53_113,that is great .,train,1,that is great,3,True
Video_53,video_53_115,yes please that would be lovely .,train,8,yes please that would be lovely,6,True
Video_53,video_53_116,you two go inside and have tea .,train,2,you two go inside and have tea,7,True
Video_53,video_53_118,ok you stay here .,train,2,ok you stay here,4,True
Video_53,video_53_119,amanda come on let us go .,train,2,amanda come on let us go,6,True
Video_53,video_53_120,bye .,train,2,bye,1,True
Video_53,video_53_121,i have got an idea .,train,2,i have got an idea,5,True
Video_53,video_53_122,well that looks lovely .,train,8,well that looks lovely,4,True
Video_53,video_53_123,thank you i cooked these this morning .,train,1,thank you i cooked these this morning,7,True
Video_53,video_53_124,looks great .,train,8,looks great,2,True
Video_53,video_53_126,yes please .,train,8,yes please,2,True
Video_53,video_53_127,i am just thinking though .,train,1,i am just thinking though,5,True
Video_53,video_53_128,poor possum i do feel sorry for him .,train,1,poor possum i do feel sorry for him,8,True
Video_53,video_53_132,i know .,train,1,i know,2,True
Video_53,video_53_134,it looks great .,train,1,it looks great,3,True
Video_53,video_53_136,that is ok do not worry .,train,2,that is ok do not worry,6,True
Video_53,video_53_140,you did a great job using the screwdriver .,train,8,you did a great job using the screwdriver,8,True
Video_53,video_53_144,yes of course .,train,2,yes of course,3,True
Video_53,video_53_146,that is great .,train,1,that is great,3,True
Video_53,video_53_148,we will be out soon ok .,train,8,we will be out soon ok,6,True
Video_53,video_53_149,no come now it is ready .,train,2,no come now it is ready,6,True
Video_53,video_53_150,come on up you get come on .,train,2,come on up you get come on,7,True
Video_53,video_53_152,me thank you .,train,8,me thank you,3,True
Video_53,video_53_159,thanks for watching .,train,2,thanks for watching,3,True
Video_53,video_53_160,see you next time .,train,1,see you next time,4,True
Video_53,video_53_161,bye .,train,8,bye,1,True
Video_53,video_53_162,bye .,train,2,bye,1,True
Video_53,video_53_163,bye .,train,1,bye,1,True
Video_53,video_53_164,now would you like some tea .,train,2,now would you like some tea,6,True
Video_53,video_53_165,great .,train,1,great,1,True
Video_53,video_53_166,possum i do love this cosy little house .,train,1,possum i do love this cosy little house,8,True
Video_54,video_54_0,i am sally .,train,1,i am sally,3,True
Video_54,video_54_1,i am possum .,train,1,i am possum,3,True
Video_54,video_54_2,hello .,train,1,hello,1,True
Video_54,video_54_3,hello .,train,2,hello,1,True
Video_54,video_54_12,hello .,train,1,hello,1,True
Video_54,video_54_14,i am deaf .,train,1,i am deaf,3,True
Video_54,video_54_16,hello everyone .,train,1,hello everyone,2,True
Video_54,video_54_24,sally what does that say .,test,2,sally what does that say,5,True
Video_54,video_54_25,it says my name is sally .,train,1,it says my name is sally,6,True
Video_54,video_54_26,thank you for finding my handbag .,train,1,thank you for finding my handbag,6,True
Video_54,video_54_29,what is that say now .,train,1,what is that say now,5,True
Video_54,video_54_31,that is right that is where i was .,train,1,that is right that is where i was,8,True
Video_54,video_54_34,i could not remember where i put it .,train,1,i could not remember where i put it,8,True
Video_54,video_54_38,yes .,train,1,yes,1,True
Video_54,video_54_39,thank you .,train,1,thank you,2,True
Video_54,video_54_40,do you have everything .,train,2,do you have everything,4,True
Video_54,video_54_41,is it yours .,train,49,is it yours,3,True
Video_54,video_54_42,yes it is mine yes everything is there .,train,1,yes it is mine yes everything is there,8,True
Video_54,video_54_43,great .,train,2,great,1,True
Video_54,video_54_44,thank you .,train,1,thank you,2,True
Video_54,video_54_45,thank you .,train,1,thank you,2,True
Video_54,video_54_46,that is great .,train,2,that is great,3,True
Video_54,video_54_48,yes come in .,dev,2,yes come in,3,True
Video_54,video_54_49,they have to go .,train,1,they have to go,4,True
Video_54,video_54_50,ok bye .,train,2,ok bye,2,True
Video_54,video_54_51,thank you bye .,dev,49,thank you bye,3,True
Video_54,video_54_52,thank you .,train,1,thank you,2,True
Video_54,video_54_59,great thank you bye .,train,2,great thank you bye,4,True
Video_54,video_54_65,look .,train,2,look,1,True
Video_54,video_54_69,possum were not they lovely police officers .,train,1,possum were not they lovely police officers,7,True
Video_54,video_54_70,yeah come on let us go .,test,1,yeah come on let us go,6,True
Video_54,video_54_71,wait .,train,2,wait,1,True
Video_54,video_54_73,are you pretending to be a police officer .,train,1,are you pretending to be a police officer,8,True
Video_54,video_54_74,yes i am that is wonderful .,test,2,yes i am that is wonderful,6,True
Video_54,video_54_76,would you like to wear it yes please .,train,1,would you like to wear it yes please,8,True
Video_54,video_54_80,now you look like a real police officer .,train,1,now you look like a real police officer,8,True
Video_54,video_54_86,this is delicious .,dev,2,this is delicious,3,True
Video_54,video_54_87,yes it is delicious .,train,1,yes it is delicious,4,True
Video_54,video_54_93,i did not know why they were here .,train,2,i did not know why they were here,8,True
Video_54,video_54_99,not just that .,train,1,not just that,3,True
Video_54,video_54_106,yeah let us watch .,train,1,yeah let us watch,4,True
Video_54,video_54_107,that looked good .,train,1,that looked good,3,True
Video_54,video_54_108,that was great .,train,2,that was great,3,True
Video_54,video_54_110,yes you are right possum .,dev,1,yes you are right possum,5,True
Video_54,video_54_113,wait .,train,2,wait,1,True
Video_54,video_54_115,this is a job for police officer possum .,train,2,this is a job for police officer possum,8,True
Video_54,video_54_118,yes my name is sally .,dev,1,yes my name is sally,5,True
Video_54,video_54_123,do you remember that .,train,1,do you remember that,4,True
Video_54,video_54_124,no i am police officer possum .,train,1,no i am police officer possum,6,True
Video_54,video_54_128,do you have a photograph of the knife .,train,2,do you have a photograph of the knife,8,True
Video_54,video_54_138,why thank you officer possum .,dev,1,why thank you officer possum,5,True
Video_54,video_54_140,how did you do it .,train,1,how did you do it,5,True
Video_54,video_54_142,sally how would a police officer say it .,train,2,sally how would a police officer say it,8,True
Video_54,video_54_143,let me think .,test,1,let me think,3,True
Video_54,video_54_147,yes it is fun .,train,1,yes it is fun,4,True
Video_54,video_54_148,could i have some chopped up apple now .,train,2,could i have some chopped up apple now,8,True
Video_54,video_54_150,are you finished playing policeman possum .,train,1,are you finished playing policeman possum,6,True
Video_54,video_54_151,not yet .,dev,2,not yet,2,True
Video_54,video_54_153,i need to find it ok .,dev,2,i need to find it ok,6,True
Video_54,video_54_155,thanks for watching .,train,2,thanks for watching,3,True
Video_54,video_54_156,see you next time .,train,1,see you next time,4,True
Video_54,video_54_157,bye bye .,train,2,bye bye,2,True
Video_55,video_55_0,hello .,train,1,hello,1,True
Video_55,video_55_1,look .,train,1,look,1,True
Video_55,video_55_2,look .,train,1,look,1,True
Video_55,video_55_3,i am sally .,train,1,i am sally,3,True
Video_55,video_55_4,i am possum .,train,2,i am possum,3,True
Video_55,video_55_5,hello .,train,2,hello,1,True
Video_55,video_55_6,hello .,train,1,hello,1,True
Video_55,video_55_7,hello everyone good morning .,train,2,hello everyone good morning,4,True
Video_55,video_55_8,i am going to go see sally .,train,2,i am going to go see sally,7,True
Video_55,video_55_13,i would better go check on her .,train,2,i would better go check on her,7,True
Video_55,video_55_16,but she got hurt herself .,train,2,but she got hurt herself,5,True
Video_55,video_55_18,i will go check on her .,test,2,i will go check on her,6,True
Video_55,video_55_19,she is not in there .,dev,2,she is not in there,5,True
Video_55,video_55_20,i wonder where she could be .,train,2,i wonder where she could be,6,True
Video_55,video_55_21,where is she i will check the garden .,train,2,where is she i will check the garden,8,True
Video_55,video_55_22,what is this .,train,2,what is this,3,True
Video_55,video_55_23,why is there a red cross there .,train,2,why is there a red cross there,7,True
Video_55,video_55_24,why would she put that there .,train,2,why would she put that there,6,True
Video_55,video_55_25,i wonder what it means .,train,2,i wonder what it means,5,True
Video_55,video_55_27,no it does not mean that .,train,2,no it does not mean that,6,True
Video_55,video_55_32,where is she .,train,2,where is she,3,True
Video_55,video_55_33,hi everyone .,train,1,hi everyone,2,True
Video_55,video_55_36,hi possum .,train,1,hi possum,2,True
Video_55,video_55_37,hi sally .,train,2,hi sally,2,True
Video_55,video_55_38,what are these .,dev,2,what are these,3,True
Video_55,video_55_39,what happened to your foot .,train,2,what happened to your foot,5,True
Video_55,video_55_40,it has not fallen off .,train,2,it has not fallen off,5,True
Video_55,video_55_41,what is that black boot for .,train,1,what is that black boot for,6,True
Video_55,video_55_43,i can not answer them all now .,train,1,i can not answer them all now,7,True
Video_55,video_55_47,i have not even had breakfast yet .,train,2,i have not even had breakfast yet,7,True
Video_55,video_55_48,well we can go in and eat ok .,train,1,well we can go in and eat ok,8,True
Video_55,video_55_49,come on .,train,2,come on,2,True
Video_55,video_55_51,i am very strong i can carry you .,train,2,i am very strong i can carry you,8,True
Video_55,video_55_52,i know you are very strong possum .,train,1,i know you are very strong possum,7,True
Video_55,video_55_54,i have these things .,train,1,i have these things,4,True
Video_55,video_55_58,yes .,train,1,yes,1,True
Video_55,video_55_63,these do not have any do they .,dev,1,these do not have any do they,7,True
Video_55,video_55_66,that is great .,train,2,that is great,3,True
Video_55,video_55_67,well come on then .,train,1,well come on then,4,True
Video_55,video_55_69,can you please open the door for me .,train,1,can you please open the door for me,8,True
Video_55,video_55_70,ok .,train,1,ok,1,True
Video_55,video_55_73,come on let us watch .,test,2,come on let us watch,5,True
Video_55,video_55_83,ok .,train,1,ok,1,True
Video_55,video_55_92,i thought i had broken a bone .,train,1,i thought i had broken a bone,7,True
Video_55,video_55_96,what is that .,test,1,what is that,3,True
Video_55,video_55_98,i know what that is .,dev,1,i know what that is,5,True
Video_55,video_55_103,this is an xray of my foot .,train,1,this is an xray of my foot,7,True
Video_55,video_55_111,no i had a different doctor .,train,1,no i had a different doctor,6,True
Video_55,video_55_113,no .,train,1,no,1,True
Video_55,video_55_115,no .,train,1,no,1,True
Video_55,video_55_124,here you go .,test,1,here you go,3,True
Video_55,video_55_126,now you wait there .,train,2,now you wait there,4,True
Video_55,video_55_128,you are welcome .,train,2,you are welcome,3,True
Video_55,video_55_137,what are you doing .,train,2,what are you doing,4,True
Video_55,video_55_142,can you please bring them in .,train,1,can you please bring them in,6,True
Video_55,video_55_143,ok .,train,2,ok,1,True
Video_55,video_55_144,thank you possum .,train,1,thank you possum,3,True
Video_55,video_55_145,one more please .,test,1,one more please,3,True
Video_55,video_55_147,yes i need them both .,train,2,yes i need them both,5,True
Video_55,video_55_167,that she will be ok .,train,2,that she will be ok,5,True
Video_55,video_55_170,what a great story that was lovely .,dev,1,what a great story that was lovely,7,True
Video_55,video_55_171,sally do you feel better now .,train,1,sally do you feel better now,6,True
Video_55,video_55_173,well then i am happy .,train,1,well then i am happy,5,True
Video_55,video_55_174,possum what are we having for lunch .,train,1,possum what are we having for lunch,7,True
Video_55,video_55_178,what a wonderful idea .,train,1,what a wonderful idea,4,True
Video_55,video_55_180,thanks for watching .,train,2,thanks for watching,3,True
Video_55,video_55_181,do not worry i will look after sally .,train,2,do not worry i will look after sally,8,True
Video_55,video_55_182,how lovely .,test,1,how lovely,2,True
Video_55,video_55_183,see you next time .,train,1,see you next time,4,True
Video_55,video_55_184,bye .,train,2,bye,1,True
Video_55,video_55_185,bye .,train,1,bye,1,True
Video_55,video_55_186,right here you go sally .,train,2,right here you go sally,5,True
Video_56,video_56_0,hello .,train,1,hello,1,True
Video_56,video_56_1,look .,train,1,look,1,True
Video_56,video_56_2,look .,train,1,look,1,True
Video_56,video_56_3,i am sally .,train,1,i am sally,3,True
Video_56,video_56_4,i am possum .,train,2,i am possum,3,True
Video_56,video_56_5,hello .,train,1,hello,1,True
Video_56,video_56_6,hello .,train,2,hello,1,True
Video_56,video_56_7,hello everyone .,train,2,hello everyone,2,True
Video_56,video_56_8,good morning .,train,2,good morning,2,True
Video_56,video_56_10,i am so excited .,test,2,i am so excited,4,True
Video_56,video_56_13,well and you know what .,test,2,well and you know what,5,True
Video_56,video_56_14,sally is not making the pancakes today .,train,2,sally is not making the pancakes today,7,True
Video_56,video_56_15,i am .,train,2,i am,2,True
Video_56,video_56_21,i know .,train,2,i know,2,True
Video_56,video_56_22,this one .,train,2,this one,2,True
Video_56,video_56_25,good morning everyone .,train,1,good morning everyone,3,True
Video_56,video_56_26,i wonder what possum is up to .,train,1,i wonder what possum is up to,7,True
Video_56,video_56_30,hi possum .,train,1,hi possum,2,True
Video_56,video_56_31,hi sally .,dev,2,hi sally,2,True
Video_56,video_56_32,are you having fun .,train,1,are you having fun,4,True
Video_56,video_56_33,yes i am .,dev,2,yes i am,3,True
Video_56,video_56_34,what are you doing possum .,dev,1,what are you doing possum,5,True
Video_56,video_56_36,are you going to play cricket .,train,1,are you going to play cricket,6,True
Video_56,video_56_37,no .,train,2,no,1,True
Video_56,video_56_39,i am making pancakes .,train,2,i am making pancakes,4,True
Video_56,video_56_42,yeah watch this .,train,2,yeah watch this,3,True
Video_56,video_56_43,you are very good .,train,1,you are very good,4,True
Video_56,video_56_46,sally watch me .,train,2,sally watch me,3,True
Video_56,video_56_53,come on sally .,test,2,come on sally,3,True
Video_56,video_56_58,yeah let us go .,train,2,yeah let us go,4,True
Video_56,video_56_60,have we remembered everything we need possum .,train,1,have we remembered everything we need possum,7,True
Video_56,video_56_61,great but there is one more thing .,dev,1,great but there is one more thing,7,True
Video_56,video_56_63,i know wash my hands .,train,2,i know wash my hands,5,True
Video_56,video_56_67,they look just like pancakes .,train,1,they look just like pancakes,5,True
Video_56,video_56_68,let us watch .,train,1,let us watch,3,True
Video_56,video_56_69,that looked great .,train,2,that looked great,3,True
Video_56,video_56_73,yes are we going to make some .,train,1,yes are we going to make some,7,True
Video_56,video_56_75,yes we have to get the recipe out .,train,1,yes we have to get the recipe out,8,True
Video_56,video_56_77,what else do we need possum .,train,1,what else do we need possum,6,True
Video_56,video_56_78,i know sally hold on .,test,2,i know sally hold on,5,True
Video_56,video_56_79,i wonder where he is going .,dev,1,i wonder where he is going,6,True
Video_56,video_56_80,you look lovely .,train,1,you look lovely,3,True
Video_56,video_56_81,now you are ready to be a cook .,train,1,now you are ready to be a cook,8,True
Video_56,video_56_82,you look like a chef are you ready .,train,1,you look like a chef are you ready,8,True
Video_56,video_56_87,ok .,train,2,ok,1,True
Video_56,video_56_88,what does the recipe say first .,train,1,what does the recipe say first,6,True
Video_56,video_56_90,right what is next .,train,1,right what is next,4,True
Video_56,video_56_92,no not just yet .,train,1,no not just yet,4,True
Video_56,video_56_98,i have got the flour here .,train,1,i have got the flour here,6,True
Video_56,video_56_99,we need one hundred and twentyfive grams ok .,train,1,we need one hundred and twentyfive grams ok,8,True
Video_56,video_56_102,it looks ready possum .,train,1,it looks ready possum,4,True
Video_56,video_56_103,let us go to the stove .,train,1,let us go to the stove,6,True
Video_56,video_56_104,ok .,train,1,ok,1,True
Video_56,video_56_110,you see how it is sizzling .,train,1,you see how it is sizzling,6,True
Video_56,video_56_113,great .,train,2,great,1,True
Video_56,video_56_116,the underside is starting to cook .,train,1,the underside is starting to cook,6,True
Video_56,video_56_117,can you see that .,train,1,can you see that,4,True
Video_56,video_56_119,sally are you going to flip it .,train,2,sally are you going to flip it,7,True
Video_56,video_56_122,looks great .,train,1,looks great,2,True
